date,product_id,product_name,category,is_perishable,shelf_life_days,quantity_sold,unit_price,cost_price,total_amount,day_of_week,is_weekend,is_holiday,month,year,week_of_year,temperature_avg,rainfall_mm,weather_condition,neighbourhood_activity,profit_margin,spoilage_risk_score
2024-03-26,P011,Cooking Oil (1L),Cooking,False,365,14,350.0,270.0,4900.0,Tuesday,False,False,3,2024,13,23.7,0.0,Sunny,1,0.2286,0.0
2024-03-26,P012,Sugar (1kg),Condiments,False,730,32,180.0,135.0,5760.0,Tuesday,False,False,3,2024,13,23.7,0.0,Sunny,1,0.25,0.0
2024-03-26,P013,Salt (500g),Condiments,False,730,19,55.0,35.0,1045.0,Tuesday,False,False,3,2024,13,23.7,0.0,Sunny,1,0.3636,0.0
2024-03-26,P014,Soda (500ml),Beverages,False,180,28,80.0,56.0,2240.0,Tuesday,False,False,3,2024,13,23.7,0.0,Sunny,1,0.3,0.0
2024-03-26,P015,Water (500ml),Beverages,False,365,32,50.0,30.0,1600.0,Tuesday,False,False,3,2024,13,23.7,0.0,Sunny,1,0.4,0.0
2024-03-26,P016,Black Tea Leaves,Beverages,False,365,20,100.0,70.0,2000.0,Tuesday,False,False,3,2024,13,23.7,0.0,Sunny,1,0.3,0.0
2024-03-26,P017,Bathing Soap,Personal Care,False,730,9,130.0,90.0,1170.0,Tuesday,False,False,3,2024,13,23.7,0.0,Sunny,1,0.3077,0.0
2024-03-26,P018,Washing Powder (500g),Household,False,730,12,170.0,125.0,2040.0,Tuesday,False,False,3,2024,13,23.7,0.0,Sunny,1,0.2647,0.0
2024-03-26,P019,Matches (box),Household,False,730,33,25.0,14.0,825.0,Tuesday,False,False,3,2024,13,23.7,0.0,Sunny,1,0.44,0.0
2024-03-26,P020,Mandazi Mix (500g),Bakery,True,7,15,130.0,90.0,1950.0,Tuesday,False,False,3,2024,13,23.7,0.0,Sunny,1,0.3077,0.3139
2024-03-27,P001,Fresh Milk (1L),Dairy,True,3,22,85.0,63.0,1870.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.2588,0.5223
2024-03-27,P002,Eggs (tray 30),Dairy,True,14,0,450.0,345.0,0.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.2333,0.6604
2024-03-27,P003,Sliced Bread,Bakery,True,5,20,75.0,52.0,1500.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.3067,0.389
2024-03-27,P004,Tomatoes (kg),Vegetables,True,7,15,120.0,82.0,1800.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.3167,0.3319
2024-03-27,P005,Onions (kg),Vegetables,True,21,7,130.0,88.0,910.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.3231,0.4033
2024-03-27,P006,Bananas (bunch),Fruits,True,5,12,160.0,108.0,1920.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.325,0.389
2024-03-27,P007,Oranges (kg),Fruits,True,10,6,180.0,120.0,1080.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.3333,0.389
2024-03-27,P008,Maize Flour (2kg),Staples,False,180,27,220.0,165.0,5940.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.25,0.0
2024-03-27,P009,Wheat Flour (1kg),Staples,False,180,21,130.0,95.0,2730.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.2692,0.0
2024-03-27,P010,Rice (2kg),Staples,False,365,17,300.0,225.0,5100.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.25,0.0
2024-03-27,P011,Cooking Oil (1L),Cooking,False,365,13,350.0,270.0,4550.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.2286,0.0
2024-03-27,P012,Sugar (1kg),Condiments,False,730,35,180.0,135.0,6300.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.25,0.0
2024-03-27,P013,Salt (500g),Condiments,False,730,22,55.0,35.0,1210.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.3636,0.0
2024-03-27,P014,Soda (500ml),Beverages,False,180,30,80.0,56.0,2400.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.3,0.0
2024-03-27,P015,Water (500ml),Beverages,False,365,39,50.0,30.0,1950.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.4,0.0
2024-03-27,P016,Black Tea Leaves,Beverages,False,365,24,100.0,70.0,2400.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.3,0.0
2024-03-27,P017,Bathing Soap,Personal Care,False,730,11,130.0,90.0,1430.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.3077,0.0
2024-03-27,P018,Washing Powder (500g),Household,False,730,9,170.0,125.0,1530.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.2647,0.0
2024-03-27,P019,Matches (box),Household,False,730,45,25.0,14.0,1125.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.44,0.0
2024-03-27,P020,Mandazi Mix (500g),Bakery,True,7,15,130.0,90.0,1950.0,Wednesday,False,False,3,2024,13,24.3,0.0,Partly Cloudy,1,0.3077,0.3319
2024-03-28,P001,Fresh Milk (1L),Dairy,True,3,26,85.0,63.0,2210.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.2588,0.3993
2024-03-28,P002,Eggs (tray 30),Dairy,True,14,9,450.0,345.0,4050.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.2333,0.1374
2024-03-28,P003,Sliced Bread,Bakery,True,5,19,75.0,52.0,1425.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.3067,0.266
2024-03-28,P004,Tomatoes (kg),Vegetables,True,7,25,120.0,82.0,3000.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.3167,0.2089
2024-03-28,P005,Onions (kg),Vegetables,True,21,17,130.0,88.0,2210.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.3231,0.1136
2024-03-28,P006,Bananas (bunch),Fruits,True,5,7,160.0,108.0,1120.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.325,0.386
2024-03-28,P007,Oranges (kg),Fruits,True,10,7,180.0,120.0,1260.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.3333,0.216
2024-03-28,P008,Maize Flour (2kg),Staples,False,180,47,220.0,165.0,10340.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.25,0.0
2024-03-28,P009,Wheat Flour (1kg),Staples,False,180,29,130.0,95.0,3770.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.2692,0.0
2024-03-28,P010,Rice (2kg),Staples,False,365,15,300.0,225.0,4500.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.25,0.0
2024-03-28,P011,Cooking Oil (1L),Cooking,False,365,11,350.0,270.0,3850.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.2286,0.0
2024-03-28,P012,Sugar (1kg),Condiments,False,730,32,180.0,135.0,5760.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.25,0.0
2024-03-28,P013,Salt (500g),Condiments,False,730,25,55.0,35.0,1375.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.3636,0.0
2024-03-28,P014,Soda (500ml),Beverages,False,180,26,80.0,56.0,2080.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.3,0.0
2024-03-28,P015,Water (500ml),Beverages,False,365,30,50.0,30.0,1500.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.4,0.0
2024-03-28,P016,Black Tea Leaves,Beverages,False,365,30,100.0,70.0,3000.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.3,0.0
2024-03-28,P017,Bathing Soap,Personal Care,False,730,15,130.0,90.0,1950.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.3077,0.0
2024-03-28,P018,Washing Powder (500g),Household,False,730,15,170.0,125.0,2550.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.2647,0.0
2024-03-28,P019,Matches (box),Household,False,730,29,25.0,14.0,725.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.44,0.0
2024-03-28,P020,Mandazi Mix (500g),Bakery,True,7,16,130.0,90.0,2080.0,Thursday,False,False,3,2024,13,20.2,0.0,Partly Cloudy,1,0.3077,0.2089
2024-03-29,P001,Fresh Milk (1L),Dairy,True,3,51,85.0,63.0,4335.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.2588,0.6283
2024-03-29,P002,Eggs (tray 30),Dairy,True,14,12,450.0,345.0,5400.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.2333,0.3664
2024-03-29,P003,Sliced Bread,Bakery,True,5,24,75.0,52.0,1800.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.3067,0.495
2024-03-29,P004,Tomatoes (kg),Vegetables,True,7,33,120.0,82.0,3960.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.3167,0.4379
2024-03-29,P005,Onions (kg),Vegetables,True,21,20,130.0,88.0,2600.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.3231,0.3426
2024-03-29,P006,Bananas (bunch),Fruits,True,5,27,160.0,108.0,4320.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.325,0.495
2024-03-29,P007,Oranges (kg),Fruits,True,10,12,180.0,120.0,2160.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.3333,0.395
2024-03-29,P008,Maize Flour (2kg),Staples,False,180,58,220.0,165.0,12760.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.25,0.0
2024-03-29,P009,Wheat Flour (1kg),Staples,False,180,37,130.0,95.0,4810.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.2692,0.0
2024-03-29,P010,Rice (2kg),Staples,False,365,38,300.0,225.0,11400.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.25,0.0
2024-03-29,P011,Cooking Oil (1L),Cooking,False,365,29,350.0,270.0,10150.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.2286,0.0
2024-03-29,P012,Sugar (1kg),Condiments,False,730,42,180.0,135.0,7560.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.25,0.0
2024-03-29,P013,Salt (500g),Condiments,False,730,38,55.0,35.0,2090.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.3636,0.0
2024-03-29,P014,Soda (500ml),Beverages,False,180,43,80.0,56.0,3440.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.3,0.0
2024-03-29,P015,Water (500ml),Beverages,False,365,51,50.0,30.0,2550.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.4,0.0
2024-03-29,P016,Black Tea Leaves,Beverages,False,365,30,100.0,70.0,3000.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.3,0.0
2024-03-29,P017,Bathing Soap,Personal Care,False,730,24,130.0,90.0,3120.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.3077,0.0
2024-03-29,P018,Washing Powder (500g),Household,False,730,18,170.0,125.0,3060.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.2647,0.0
2024-03-29,P019,Matches (box),Household,False,730,75,25.0,14.0,1875.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.44,0.0
2024-03-29,P020,Mandazi Mix (500g),Bakery,True,7,27,130.0,90.0,3510.0,Friday,False,True,3,2024,13,24.5,10.3,Light Rain,1,0.3077,0.4379
2024-03-30,P001,Fresh Milk (1L),Dairy,True,3,33,85.0,63.0,2805.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.2588,0.4353
2024-03-30,P002,Eggs (tray 30),Dairy,True,14,8,450.0,345.0,3600.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.2333,0.1734
2024-03-30,P003,Sliced Bread,Bakery,True,5,37,75.0,52.0,2775.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.3067,0.302
2024-03-30,P004,Tomatoes (kg),Vegetables,True,7,17,120.0,82.0,2040.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.3167,0.2449
2024-03-30,P005,Onions (kg),Vegetables,True,21,20,130.0,88.0,2600.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.3231,0.1496
2024-03-30,P006,Bananas (bunch),Fruits,True,5,17,160.0,108.0,2720.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.325,0.302
2024-03-30,P007,Oranges (kg),Fruits,True,10,9,180.0,120.0,1620.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.3333,0.202
2024-03-30,P008,Maize Flour (2kg),Staples,False,180,33,220.0,165.0,7260.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.25,0.0
2024-03-30,P009,Wheat Flour (1kg),Staples,False,180,26,130.0,95.0,3380.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.2692,0.0
2024-03-30,P010,Rice (2kg),Staples,False,365,26,300.0,225.0,7800.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.25,0.0
2024-03-30,P011,Cooking Oil (1L),Cooking,False,365,24,350.0,270.0,8400.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.2286,0.0
2024-03-30,P012,Sugar (1kg),Condiments,False,730,43,180.0,135.0,7740.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.25,0.0
2024-03-30,P013,Salt (500g),Condiments,False,730,37,55.0,35.0,2035.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.3636,0.0
2024-03-30,P014,Soda (500ml),Beverages,False,180,26,80.0,56.0,2080.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.3,0.0
2024-03-30,P015,Water (500ml),Beverages,False,365,26,50.0,30.0,1300.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.4,0.0
2024-03-30,P016,Black Tea Leaves,Beverages,False,365,42,100.0,70.0,4200.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.3,0.0
2024-03-30,P017,Bathing Soap,Personal Care,False,730,16,130.0,90.0,2080.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.3077,0.0
2024-03-30,P018,Washing Powder (500g),Household,False,730,9,170.0,125.0,1530.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.2647,0.0
2024-03-30,P019,Matches (box),Household,False,730,40,25.0,14.0,1000.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.44,0.0
2024-03-30,P020,Mandazi Mix (500g),Bakery,True,7,23,130.0,90.0,2990.0,Saturday,True,False,3,2024,13,21.4,0.0,Overcast,1,0.3077,0.2449
2024-03-31,P001,Fresh Milk (1L),Dairy,True,3,36,85.0,63.0,3060.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.2588,0.4023
2024-03-31,P002,Eggs (tray 30),Dairy,True,14,7,450.0,345.0,3150.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.2333,0.1904
2024-03-31,P003,Sliced Bread,Bakery,True,5,44,75.0,52.0,3300.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.3067,0.269
2024-03-31,P004,Tomatoes (kg),Vegetables,True,7,24,120.0,82.0,2880.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.3167,0.2119
2024-03-31,P005,Onions (kg),Vegetables,True,21,14,130.0,88.0,1820.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.3231,0.1166
2024-03-31,P006,Bananas (bunch),Fruits,True,5,17,160.0,108.0,2720.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.325,0.269
2024-03-31,P007,Oranges (kg),Fruits,True,10,6,180.0,120.0,1080.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.3333,0.269
2024-03-31,P008,Maize Flour (2kg),Staples,False,180,47,220.0,165.0,10340.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.25,0.0
2024-03-31,P009,Wheat Flour (1kg),Staples,False,180,27,130.0,95.0,3510.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.2692,0.0
2024-03-31,P010,Rice (2kg),Staples,False,365,26,300.0,225.0,7800.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.25,0.0
2024-03-31,P011,Cooking Oil (1L),Cooking,False,365,20,350.0,270.0,7000.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.2286,0.0
2024-03-31,P012,Sugar (1kg),Condiments,False,730,38,180.0,135.0,6840.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.25,0.0
2024-03-31,P013,Salt (500g),Condiments,False,730,25,55.0,35.0,1375.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.3636,0.0
2024-03-31,P014,Soda (500ml),Beverages,False,180,34,80.0,56.0,2720.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.3,0.0
2024-03-31,P015,Water (500ml),Beverages,False,365,38,50.0,30.0,1900.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.4,0.0
2024-03-31,P016,Black Tea Leaves,Beverages,False,365,38,100.0,70.0,3800.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.3,0.0
2024-03-31,P017,Bathing Soap,Personal Care,False,730,11,130.0,90.0,1430.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.3077,0.0
2024-03-31,P018,Washing Powder (500g),Household,False,730,12,170.0,125.0,2040.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.2647,0.0
2024-03-31,P019,Matches (box),Household,False,730,46,25.0,14.0,1150.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.44,0.0
2024-03-31,P020,Mandazi Mix (500g),Bakery,True,7,24,130.0,90.0,3120.0,Sunday,True,False,3,2024,13,20.3,0.0,Partly Cloudy,1,0.3077,0.2119
2024-04-01,P001,Fresh Milk (1L),Dairy,True,3,31,85.0,63.0,2635.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.2588,0.5233
2024-04-01,P002,Eggs (tray 30),Dairy,True,14,13,450.0,345.0,5850.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.2333,0.2614
2024-04-01,P003,Sliced Bread,Bakery,True,5,17,75.0,52.0,1275.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.3067,0.4122
2024-04-01,P004,Tomatoes (kg),Vegetables,True,7,25,120.0,82.0,3000.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.3167,0.3329
2024-04-01,P005,Onions (kg),Vegetables,True,21,24,130.0,88.0,3120.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.3231,0.2376
2024-04-01,P006,Bananas (bunch),Fruits,True,5,29,160.0,108.0,4640.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.325,0.39
2024-04-01,P007,Oranges (kg),Fruits,True,10,13,180.0,120.0,2340.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.3333,0.29
2024-04-01,P008,Maize Flour (2kg),Staples,False,180,57,220.0,165.0,12540.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.25,0.0
2024-04-01,P009,Wheat Flour (1kg),Staples,False,180,50,130.0,95.0,6500.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.2692,0.0
2024-04-01,P010,Rice (2kg),Staples,False,365,27,300.0,225.0,8100.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.25,0.0
2024-04-01,P011,Cooking Oil (1L),Cooking,False,365,27,350.0,270.0,9450.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.2286,0.0
2024-04-01,P012,Sugar (1kg),Condiments,False,730,50,180.0,135.0,9000.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.25,0.0
2024-04-01,P013,Salt (500g),Condiments,False,730,26,55.0,35.0,1430.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.3636,0.0
2024-04-01,P014,Soda (500ml),Beverages,False,180,26,80.0,56.0,2080.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.3,0.0
2024-04-01,P015,Water (500ml),Beverages,False,365,31,50.0,30.0,1550.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.4,0.0
2024-04-01,P016,Black Tea Leaves,Beverages,False,365,25,100.0,70.0,2500.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.3,0.0
2024-04-01,P017,Bathing Soap,Personal Care,False,730,18,130.0,90.0,2340.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.3077,0.0
2024-04-01,P018,Washing Powder (500g),Household,False,730,18,170.0,125.0,3060.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.2647,0.0
2024-04-01,P019,Matches (box),Household,False,730,53,25.0,14.0,1325.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.44,0.0
2024-04-01,P020,Mandazi Mix (500g),Bakery,True,7,15,130.0,90.0,1950.0,Monday,False,True,4,2024,14,21.0,38.1,Heavy Rain,1,0.3077,0.3329
2024-04-02,P001,Fresh Milk (1L),Dairy,True,3,22,85.0,63.0,1870.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.2588,0.3873
2024-04-02,P002,Eggs (tray 30),Dairy,True,14,7,450.0,345.0,3150.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.2333,0.1754
2024-04-02,P003,Sliced Bread,Bakery,True,5,19,75.0,52.0,1425.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.3067,0.254
2024-04-02,P004,Tomatoes (kg),Vegetables,True,7,12,120.0,82.0,1440.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.3167,0.2769
2024-04-02,P005,Onions (kg),Vegetables,True,21,19,130.0,88.0,2470.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.3231,0.1016
2024-04-02,P006,Bananas (bunch),Fruits,True,5,12,160.0,108.0,1920.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.325,0.254
2024-04-02,P007,Oranges (kg),Fruits,True,10,6,180.0,120.0,1080.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.3333,0.254
2024-04-02,P008,Maize Flour (2kg),Staples,False,180,39,220.0,165.0,8580.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.25,0.0
2024-04-02,P009,Wheat Flour (1kg),Staples,False,180,25,130.0,95.0,3250.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.2692,0.0
2024-04-02,P010,Rice (2kg),Staples,False,365,17,300.0,225.0,5100.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.25,0.0
2024-04-02,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.2286,0.0
2024-04-02,P012,Sugar (1kg),Condiments,False,730,30,180.0,135.0,5400.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.25,0.0
2024-04-02,P013,Salt (500g),Condiments,False,730,31,55.0,35.0,1705.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.3636,0.0
2024-04-02,P014,Soda (500ml),Beverages,False,180,13,80.0,56.0,1040.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.3,0.0
2024-04-02,P015,Water (500ml),Beverages,False,365,27,50.0,30.0,1350.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.4,0.0
2024-04-02,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.3,0.0
2024-04-02,P017,Bathing Soap,Personal Care,False,730,18,130.0,90.0,2340.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.3077,0.0
2024-04-02,P018,Washing Powder (500g),Household,False,730,10,170.0,125.0,1700.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.2647,0.0
2024-04-02,P019,Matches (box),Household,False,730,32,25.0,14.0,800.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.44,0.0
2024-04-02,P020,Mandazi Mix (500g),Bakery,True,7,15,130.0,90.0,1950.0,Tuesday,False,False,4,2024,14,19.8,0.0,Sunny,1,0.3077,0.1969
2024-04-03,P001,Fresh Milk (1L),Dairy,True,3,23,85.0,63.0,1955.0,Wednesday,False,False,4,2024,14,22.1,0.0,Partly Cloudy,1,0.2588,0.4563
2024-04-03,P002,Eggs (tray 30),Dairy,True,14,9,450.0,345.0,4050.0,Wednesday,False,False,4,2024,14,22.1,0.0,Partly Cloudy,1,0.2333,0.1944
2024-04-03,P003,Sliced Bread,Bakery,True,5,12,75.0,52.0,900.0,Wednesday,False,False,4,2024,14,22.1,0.0,Partly Cloudy,1,0.3067,0.4563
2024-04-03,P004,Tomatoes (kg),Vegetables,True,7,16,120.0,82.0,1920.0,Wednesday,False,False,4,2024,14,22.1,0.0,Partly Cloudy,1,0.3167,0.2659
2024-04-03,P005,Onions (kg),Vegetables,True,21,13,130.0,88.0,1690.0,Wednesday,False,False,4,2024,14,22.1,0.0,Partly Cloudy,1,0.3231,0.1706
2024-04-03,P006,Bananas (bunch),Fruits,True,5,11,160.0,108.0,1760.0,Wednesday,False,False,4,2024,14,22.1,0.0,Partly Cloudy,1,0.325,0.323
2024-04-03,P007,Oranges (kg),Fruits,True,10,19,180.0,120.0,3420.0,Wednesday,False,False,4,2024,14,22.1,0.0,Partly Cloudy,1,0.3333,0.223
2024-04-03,P008,Maize Flour (2kg),Staples,False,180,40,220.0,165.0,8800.0,Wednesday,False,False,4,2024,14,22.1,0.0,Partly Cloudy,1,0.25,0.0
2024-04-03,P009,Wheat Flour (1kg),Staples,False,180,21,130.0,95.0,2730.0,Wednesday,False,False,4,2024,14,22.1,0.0,Partly Cloudy,1,0.2692,0.0
2024-04-03,P010,Rice (2kg),Staples,False,365,16,300.0,225.0,4800.0,Wednesday,False,False,4,2024,14,22.1,0.0,Partly Cloudy,1,0.25,0.0
2024-04-03,P011,Cooking Oil (1L),Cooking,False,365,23,350.0,270.0,8050.0,Wednesday,False,False,4,2024,14,22.1,0.0,Partly Cloudy,1,0.2286,0.0
2024-04-03,P012,Sugar (1kg),Condiments,False,730,31,180.0,135.0,5580.0,Wednesday,False,False,4,2024,14,22.1,0.0,Partly Cloudy,1,0.25,0.0
