date,product_id,product_name,category,is_perishable,shelf_life_days,quantity_sold,unit_price,cost_price,total_amount,day_of_week,is_weekend,is_holiday,month,year,week_of_year,temperature_avg,rainfall_mm,weather_condition,neighbourhood_activity,profit_margin,spoilage_risk_score,is_quantity_outlier,is_total_amount_outlier
2025-04-28,P003,Sliced Bread,Bakery,True,5,13,55.0,38.0,715.0,Monday,False,False,4,2025,18,18.4,58.5,Light Rain,1,0.3091,0.4231,False,False
2025-04-29,P003,Sliced Bread,Bakery,True,5,22,55.0,38.0,1210.0,Tuesday,False,False,4,2025,18,19.9,16.3,Light Rain,1,0.3091,0.357,False,False
2025-04-30,P003,Sliced Bread,Bakery,True,5,15,55.0,38.0,825.0,Wednesday,False,False,4,2025,18,19.7,16.3,Heavy Rain,1,0.3091,0.4177,False,False
2025-05-01,P003,Sliced Bread,Bakery,True,5,31,55.0,38.0,1705.0,Thursday,False,True,5,2025,18,19.3,0.0,Overcast,0,0.3091,0.239,False,False
2025-05-02,P003,Sliced Bread,Bakery,True,5,22,55.0,38.0,1210.0,Friday,False,False,5,2025,18,23.2,86.1,Heavy Rain,1,0.3091,0.456,False,False
2025-05-03,P003,Sliced Bread,Bakery,True,5,26,55.0,38.0,1430.0,Saturday,True,False,5,2025,18,19.4,0.0,Sunny,2,0.3091,0.242,False,False
2025-05-04,P003,Sliced Bread,Bakery,True,5,37,55.0,38.0,2035.0,Sunday,True,False,5,2025,18,19.6,0.0,Partly Cloudy,2,0.3091,0.248,False,False
2025-05-05,P003,Sliced Bread,Bakery,True,5,19,55.0,38.0,1045.0,Monday,False,False,5,2025,19,19.2,4.6,Light Rain,2,0.3091,0.336,False,False
2025-05-06,P003,Sliced Bread,Bakery,True,5,20,55.0,38.0,1100.0,Tuesday,False,False,5,2025,19,16.7,0.0,Partly Cloudy,2,0.3091,0.2,False,False
2025-05-07,P003,Sliced Bread,Bakery,True,5,17,55.0,38.0,935.0,Wednesday,False,False,5,2025,19,18.6,25.8,Light Rain,2,0.3091,0.3402,False,False
2025-05-08,P003,Sliced Bread,Bakery,True,5,27,55.0,38.0,1485.0,Thursday,False,False,5,2025,19,20.2,52.8,Light Rain,2,0.3091,0.366,False,False
2025-05-09,P003,Sliced Bread,Bakery,True,5,25,55.0,38.0,1375.0,Friday,False,False,5,2025,19,21.4,28.6,Light Rain,2,0.3091,0.402,False,False
2025-05-10,P003,Sliced Bread,Bakery,True,5,21,55.0,38.0,1155.0,Saturday,True,False,5,2025,19,20.9,0.0,Overcast,0,0.3091,0.287,False,False
2025-05-11,P003,Sliced Bread,Bakery,True,5,10,55.0,38.0,550.0,Sunday,True,False,5,2025,19,19.9,0.0,Sunny,0,0.3091,0.4348,False,False
2025-05-12,P003,Sliced Bread,Bakery,True,5,18,55.0,38.0,990.0,Monday,False,False,5,2025,20,19.8,0.0,Overcast,0,0.3091,0.254,False,False
2025-05-13,P003,Sliced Bread,Bakery,True,5,16,55.0,38.0,880.0,Tuesday,False,False,5,2025,20,20.1,33.2,Light Rain,1,0.3091,0.4074,False,False
2025-05-14,P003,Sliced Bread,Bakery,True,5,19,55.0,38.0,1045.0,Wednesday,False,False,5,2025,20,21.0,0.0,Partly Cloudy,0,0.3091,0.29,False,False
2025-05-15,P003,Sliced Bread,Bakery,True,5,25,55.0,38.0,1375.0,Thursday,False,False,5,2025,20,21.2,9.8,Light Rain,0,0.3091,0.396,False,False
2025-05-16,P003,Sliced Bread,Bakery,True,5,16,55.0,38.0,880.0,Friday,False,False,5,2025,20,18.6,0.0,Sunny,1,0.3091,0.2624,False,False
2025-05-17,P003,Sliced Bread,Bakery,True,5,22,55.0,38.0,1210.0,Saturday,True,False,5,2025,20,19.1,0.0,Sunny,0,0.3091,0.233,False,False
2025-05-18,P003,Sliced Bread,Bakery,True,5,22,55.0,38.0,1210.0,Sunday,True,False,5,2025,20,18.5,0.0,Overcast,0,0.3091,0.215,False,False
2025-05-19,P003,Sliced Bread,Bakery,True,5,23,55.0,38.0,1265.0,Monday,False,False,5,2025,21,17.5,0.0,Sunny,0,0.3091,0.2,False,False
2025-05-20,P003,Sliced Bread,Bakery,True,5,20,55.0,38.0,1100.0,Tuesday,False,False,5,2025,21,19.0,0.0,Overcast,1,0.3091,0.23,False,False
2025-05-21,P003,Sliced Bread,Bakery,True,5,19,55.0,38.0,1045.0,Wednesday,False,False,5,2025,21,18.6,0.0,Sunny,0,0.3091,0.218,False,False
2025-05-22,P003,Sliced Bread,Bakery,True,5,17,55.0,38.0,935.0,Thursday,False,False,5,2025,21,18.6,6.1,Light Rain,0,0.3091,0.3402,False,False
2025-05-23,P003,Sliced Bread,Bakery,True,5,14,55.0,38.0,770.0,Friday,False,False,5,2025,21,18.6,33.8,Heavy Rain,1,0.3091,0.4069,False,False
2025-05-24,P003,Sliced Bread,Bakery,True,5,23,55.0,38.0,1265.0,Saturday,True,False,5,2025,21,18.6,3.1,Light Rain,0,0.3091,0.318,False,False
2025-05-25,P003,Sliced Bread,Bakery,True,5,30,55.0,38.0,1650.0,Sunday,True,False,5,2025,21,18.8,12.7,Light Rain,0,0.3091,0.324,False,False
2025-05-26,P003,Sliced Bread,Bakery,True,5,12,55.0,38.0,660.0,Monday,False,False,5,2025,22,19.1,0.0,Overcast,0,0.3091,0.3663,False,False
2025-05-27,P003,Sliced Bread,Bakery,True,5,19,55.0,38.0,1045.0,Tuesday,False,False,5,2025,22,19.0,0.0,Overcast,1,0.3091,0.23,False,False
2025-05-28,P003,Sliced Bread,Bakery,True,5,19,55.0,38.0,1045.0,Wednesday,False,False,5,2025,22,15.5,0.0,Partly Cloudy,1,0.3091,0.2,False,False
2025-05-29,P003,Sliced Bread,Bakery,True,5,0,55.0,38.0,0.0,Thursday,False,False,5,2025,22,18.2,5.6,Light Rain,1,0.3091,0.706,False,False
2025-05-30,P003,Sliced Bread,Bakery,True,5,22,55.0,38.0,1210.0,Friday,False,False,5,2025,22,19.7,0.0,Partly Cloudy,1,0.3091,0.251,False,False
2025-05-31,P003,Sliced Bread,Bakery,True,5,19,55.0,38.0,1045.0,Saturday,True,False,5,2025,22,20.5,31.5,Light Rain,1,0.3091,0.375,False,False
2025-06-01,P003,Sliced Bread,Bakery,True,5,44,55.0,38.0,2420.0,Sunday,True,True,6,2025,22,19.4,0.0,Sunny,0,0.3091,0.242,False,False
2025-06-02,P003,Sliced Bread,Bakery,True,5,10,55.0,38.0,550.0,Monday,False,False,6,2025,23,17.2,0.0,Partly Cloudy,0,0.3091,0.3778,False,False
2025-06-03,P003,Sliced Bread,Bakery,True,5,15,55.0,38.0,825.0,Tuesday,False,False,6,2025,23,18.2,31.5,Light Rain,1,0.3091,0.3727,False,False
2025-06-04,P003,Sliced Bread,Bakery,True,5,14,55.0,38.0,770.0,Wednesday,False,False,6,2025,23,14.3,0.0,Sunny,0,0.3091,0.2889,False,False
2025-06-05,P003,Sliced Bread,Bakery,True,5,17,55.0,38.0,935.0,Thursday,False,False,6,2025,23,16.2,0.0,Overcast,0,0.3091,0.2222,False,False
2025-06-06,P003,Sliced Bread,Bakery,True,5,30,55.0,38.0,1650.0,Friday,False,False,6,2025,23,17.6,0.0,Overcast,1,0.3091,0.2,False,False
2025-06-07,P003,Sliced Bread,Bakery,True,5,21,55.0,38.0,1155.0,Saturday,True,False,6,2025,23,16.5,0.0,Partly Cloudy,0,0.3091,0.2,False,False
2025-06-08,P003,Sliced Bread,Bakery,True,5,29,55.0,38.0,1595.0,Sunday,True,False,6,2025,23,21.7,0.0,Overcast,0,0.3091,0.311,False,False
2025-06-09,P003,Sliced Bread,Bakery,True,5,20,55.0,38.0,1100.0,Monday,False,False,6,2025,24,17.4,0.0,Sunny,0,0.3091,0.2,False,False
2025-06-10,P003,Sliced Bread,Bakery,True,5,17,55.0,38.0,935.0,Tuesday,False,False,6,2025,24,16.3,0.0,Partly Cloudy,1,0.3091,0.2222,False,False
2025-06-11,P003,Sliced Bread,Bakery,True,5,18,55.0,38.0,990.0,Wednesday,False,False,6,2025,24,17.8,0.0,Partly Cloudy,0,0.3091,0.2,False,False
2025-06-12,P003,Sliced Bread,Bakery,True,5,17,55.0,38.0,935.0,Thursday,False,False,6,2025,24,17.9,4.4,Light Rain,0,0.3091,0.3222,False,False
2025-06-13,P003,Sliced Bread,Bakery,True,5,20,55.0,38.0,1100.0,Friday,False,False,6,2025,24,18.2,0.0,Sunny,1,0.3091,0.206,False,False
2025-06-14,P003,Sliced Bread,Bakery,True,5,29,55.0,38.0,1595.0,Saturday,True,False,6,2025,24,18.6,0.0,Sunny,0,0.3091,0.218,False,False
2025-06-15,P003,Sliced Bread,Bakery,True,5,23,55.0,38.0,1265.0,Sunday,True,False,6,2025,24,19.3,0.0,Overcast,0,0.3091,0.239,False,False
2025-06-16,P003,Sliced Bread,Bakery,True,5,18,55.0,38.0,990.0,Monday,False,False,6,2025,25,18.9,0.0,Sunny,0,0.3091,0.227,False,False
2025-06-17,P003,Sliced Bread,Bakery,True,5,25,55.0,38.0,1375.0,Tuesday,False,False,6,2025,25,15.9,13.0,Light Rain,1,0.3091,0.3,False,False
2025-06-18,P003,Sliced Bread,Bakery,True,5,13,55.0,38.0,715.0,Wednesday,False,False,6,2025,25,18.9,9.3,Light Rain,0,0.3091,0.4381,False,False
2025-06-19,P003,Sliced Bread,Bakery,True,5,16,55.0,38.0,880.0,Thursday,False,False,6,2025,25,19.5,0.7,Light Rain,0,0.3091,0.3894,False,False
2025-06-20,P003,Sliced Bread,Bakery,True,5,18,55.0,38.0,990.0,Friday,False,False,6,2025,25,20.9,0.0,Partly Cloudy,1,0.3091,0.287,False,False
2025-06-21,P003,Sliced Bread,Bakery,True,5,22,55.0,38.0,1210.0,Saturday,True,False,6,2025,25,16.2,0.0,Overcast,0,0.3091,0.2,False,False
2025-06-22,P003,Sliced Bread,Bakery,True,5,14,55.0,38.0,770.0,Sunday,True,False,6,2025,25,20.2,0.0,Sunny,0,0.3091,0.3549,False,False
2025-06-23,P003,Sliced Bread,Bakery,True,5,18,55.0,38.0,990.0,Monday,False,False,6,2025,26,16.0,0.0,Partly Cloudy,0,0.3091,0.2,False,False
2025-06-24,P003,Sliced Bread,Bakery,True,5,22,55.0,38.0,1210.0,Tuesday,False,False,6,2025,26,18.6,0.0,Sunny,1,0.3091,0.218,False,False
2025-06-25,P003,Sliced Bread,Bakery,True,5,26,55.0,38.0,1430.0,Wednesday,False,False,6,2025,26,17.0,0.0,Sunny,0,0.3091,0.2,False,False
2025-06-26,P003,Sliced Bread,Bakery,True,5,20,55.0,38.0,1100.0,Thursday,False,False,6,2025,26,16.9,0.0,Sunny,0,0.3091,0.2,False,False
2025-06-27,P003,Sliced Bread,Bakery,True,5,23,55.0,38.0,1265.0,Friday,False,False,6,2025,26,21.4,0.0,Sunny,1,0.3091,0.302,False,False
2025-06-28,P003,Sliced Bread,Bakery,True,5,27,55.0,38.0,1485.0,Saturday,True,False,6,2025,26,19.3,0.0,Sunny,1,0.3091,0.239,False,False
2025-06-29,P003,Sliced Bread,Bakery,True,5,19,55.0,38.0,1045.0,Sunday,True,False,6,2025,26,17.7,0.9,Light Rain,1,0.3091,0.3,False,False
2025-06-30,P003,Sliced Bread,Bakery,True,5,24,55.0,38.0,1320.0,Monday,False,False,6,2025,27,15.9,0.0,Sunny,1,0.3091,0.2,False,False
2025-07-01,P003,Sliced Bread,Bakery,True,5,33,55.0,38.0,1815.0,Tuesday,False,False,7,2025,27,13.6,0.0,Sunny,1,0.3091,0.2,False,False
2025-07-02,P003,Sliced Bread,Bakery,True,5,15,55.0,38.0,825.0,Wednesday,False,False,7,2025,27,19.0,0.0,Overcast,0,0.3091,0.2967,False,False
2025-07-03,P003,Sliced Bread,Bakery,True,5,17,55.0,38.0,935.0,Thursday,False,False,7,2025,27,18.9,0.0,Partly Cloudy,0,0.3091,0.2492,False,False
2025-07-04,P003,Sliced Bread,Bakery,True,5,25,55.0,38.0,1375.0,Friday,False,False,7,2025,27,18.2,0.0,Sunny,1,0.3091,0.206,False,False
2025-07-05,P003,Sliced Bread,Bakery,True,5,30,55.0,38.0,1650.0,Saturday,True,False,7,2025,27,17.8,0.0,Sunny,0,0.3091,0.2,False,False
2025-07-06,P003,Sliced Bread,Bakery,True,5,19,55.0,38.0,1045.0,Sunday,True,False,7,2025,27,16.1,0.0,Partly Cloudy,0,0.3091,0.2,False,False
2025-07-07,P003,Sliced Bread,Bakery,True,5,15,55.0,38.0,825.0,Monday,False,False,7,2025,28,17.8,0.0,Sunny,0,0.3091,0.2667,False,False
2025-07-08,P003,Sliced Bread,Bakery,True,5,18,55.0,38.0,990.0,Tuesday,False,False,7,2025,28,15.3,0.0,Partly Cloudy,1,0.3091,0.2,False,False
2025-07-09,P003,Sliced Bread,Bakery,True,5,23,55.0,38.0,1265.0,Wednesday,False,False,7,2025,28,17.1,0.0,Sunny,0,0.3091,0.2,False,False
2025-07-10,P003,Sliced Bread,Bakery,True,5,12,55.0,38.0,660.0,Thursday,False,False,7,2025,28,15.8,0.0,Sunny,0,0.3091,0.3333,False,False
2025-07-11,P003,Sliced Bread,Bakery,True,5,20,55.0,38.0,1100.0,Friday,False,False,7,2025,28,17.9,0.0,Sunny,1,0.3091,0.2,False,False
2025-07-12,P003,Sliced Bread,Bakery,True,5,18,55.0,38.0,990.0,Saturday,True,False,7,2025,28,19.3,9.6,Light Rain,0,0.3091,0.339,False,False
2025-07-13,P003,Sliced Bread,Bakery,True,5,18,55.0,38.0,990.0,Sunday,True,False,7,2025,28,19.5,0.0,Partly Cloudy,0,0.3091,0.245,False,False
2025-07-14,P003,Sliced Bread,Bakery,True,5,21,55.0,38.0,1155.0,Monday,False,False,7,2025,29,18.6,0.0,Partly Cloudy,0,0.3091,0.218,False,False
2025-07-15,P003,Sliced Bread,Bakery,True,5,16,55.0,38.0,880.0,Tuesday,False,False,7,2025,29,16.4,3.9,Light Rain,1,0.3091,0.3444,False,False
2025-07-16,P003,Sliced Bread,Bakery,True,5,18,55.0,38.0,990.0,Wednesday,False,False,7,2025,29,14.7,0.0,Partly Cloudy,0,0.3091,0.2,False,False
2025-07-17,P003,Sliced Bread,Bakery,True,5,23,55.0,38.0,1265.0,Thursday,False,False,7,2025,29,19.3,0.0,Partly Cloudy,0,0.3091,0.239,False,False
2025-07-18,P003,Sliced Bread,Bakery,True,5,17,55.0,38.0,935.0,Friday,False,False,7,2025,29,17.5,0.0,Partly Cloudy,1,0.3091,0.2222,False,False
2025-07-19,P003,Sliced Bread,Bakery,True,5,22,55.0,38.0,1210.0,Saturday,True,False,7,2025,29,16.1,0.0,Sunny,0,0.3091,0.2,False,False
2025-07-20,P003,Sliced Bread,Bakery,True,5,31,55.0,38.0,1705.0,Sunday,True,False,7,2025,29,16.9,0.0,Sunny,0,0.3091,0.2,False,False
2025-07-21,P003,Sliced Bread,Bakery,True,5,18,55.0,38.0,990.0,Monday,False,False,7,2025,30,16.3,0.0,Overcast,0,0.3091,0.2,False,False
2025-07-22,P003,Sliced Bread,Bakery,True,5,22,55.0,38.0,1210.0,Tuesday,False,False,7,2025,30,17.1,0.0,Sunny,1,0.3091,0.2,False,False
2025-07-23,P003,Sliced Bread,Bakery,True,5,19,55.0,38.0,1045.0,Wednesday,False,False,7,2025,30,16.3,0.0,Overcast,0,0.3091,0.2,False,False
2025-07-24,P003,Sliced Bread,Bakery,True,5,14,55.0,38.0,770.0,Thursday,False,False,7,2025,30,16.8,0.0,Overcast,0,0.3091,0.2889,False,False
2025-07-25,P003,Sliced Bread,Bakery,True,5,23,55.0,38.0,1265.0,Friday,False,False,7,2025,30,18.0,0.0,Partly Cloudy,1,0.3091,0.2,False,False
2025-07-26,P003,Sliced Bread,Bakery,True,5,27,55.0,38.0,1485.0,Saturday,True,False,7,2025,30,17.9,0.0,Sunny,0,0.3091,0.2,False,False
2025-07-27,P003,Sliced Bread,Bakery,True,5,26,55.0,38.0,1430.0,Sunday,True,False,7,2025,30,19.2,0.0,Sunny,0,0.3091,0.236,False,False
2025-07-28,P003,Sliced Bread,Bakery,True,5,16,55.0,38.0,880.0,Monday,False,False,7,2025,31,17.6,0.0,Partly Cloudy,1,0.3091,0.2444,False,False
2025-07-29,P003,Sliced Bread,Bakery,True,5,17,55.0,38.0,935.0,Tuesday,False,False,7,2025,31,17.0,0.0,Sunny,1,0.3091,0.2222,False,False
2025-07-30,P003,Sliced Bread,Bakery,True,5,15,55.0,38.0,825.0,Wednesday,False,False,7,2025,31,19.4,0.0,Partly Cloudy,1,0.3091,0.3087,False,False
2025-07-31,P003,Sliced Bread,Bakery,True,5,33,55.0,38.0,1815.0,Thursday,False,False,7,2025,31,16.7,0.0,Overcast,1,0.3091,0.2,False,False
2025-08-01,P003,Sliced Bread,Bakery,True,5,15,55.0,38.0,825.0,Friday,False,False,8,2025,31,14.7,0.0,Partly Cloudy,1,0.3091,0.2667,False,False
2025-08-02,P003,Sliced Bread,Bakery,True,5,22,55.0,38.0,1210.0,Saturday,True,False,8,2025,31,19.2,0.0,Sunny,0,0.3091,0.236,False,False
2025-08-03,P003,Sliced Bread,Bakery,True,5,26,55.0,38.0,1430.0,Sunday,True,False,8,2025,31,18.4,0.0,Sunny,0,0.3091,0.212,False,False
2025-08-04,P003,Sliced Bread,Bakery,True,5,16,55.0,38.0,880.0,Monday,False,False,8,2025,32,18.0,0.0,Sunny,0,0.3091,0.2444,False,False
2025-08-05,P003,Sliced Bread,Bakery,True,5,18,55.0,38.0,990.0,Tuesday,False,False,8,2025,32,19.2,0.0,Sunny,1,0.3091,0.236,False,False
2025-08-06,P003,Sliced Bread,Bakery,True,5,20,55.0,38.0,1100.0,Wednesday,False,False,8,2025,32,17.3,0.0,Overcast,0,0.3091,0.2,False,False
2025-08-07,P003,Sliced Bread,Bakery,True,5,22,55.0,38.0,1210.0,Thursday,False,False,8,2025,32,14.8,0.0,Partly Cloudy,0,0.3091,0.2,False,False
2025-08-08,P003,Sliced Bread,Bakery,True,5,27,55.0,38.0,1485.0,Friday,False,False,8,2025,32,19.3,2.7,Light Rain,1,0.3091,0.339,False,False
2025-08-09,P003,Sliced Bread,Bakery,True,5,34,55.0,38.0,1870.0,Saturday,True,False,8,2025,32,16.3,0.0,Partly Cloudy,0,0.3091,0.2,False,False
2025-08-10,P003,Sliced Bread,Bakery,True,5,21,55.0,38.0,1155.0,Sunday,True,False,8,2025,32,18.1,0.0,Sunny,0,0.3091,0.203,False,False
2025-08-11,P003,Sliced Bread,Bakery,True,5,18,55.0,38.0,990.0,Monday,False,False,8,2025,33,14.2,0.0,Overcast,0,0.3091,0.2,False,False
2025-08-12,P003,Sliced Bread,Bakery,True,5,20,55.0,38.0,1100.0,Tuesday,False,False,8,2025,33,19.1,0.0,Partly Cloudy,1,0.3091,0.233,False,False
2025-08-13,P003,Sliced Bread,Bakery,True,5,20,55.0,38.0,1100.0,Wednesday,False,False,8,2025,33,14.3,0.0,Partly Cloudy,0,0.3091,0.2,False,False
2025-08-14,P003,Sliced Bread,Bakery,True,5,19,55.0,38.0,1045.0,Thursday,False,False,8,2025,33,19.8,0.0,Sunny,0,0.3091,0.254,False,False
2025-08-15,P003,Sliced Bread,Bakery,True,5,16,55.0,38.0,880.0,Friday,False,False,8,2025,33,17.5,0.0,Sunny,1,0.3091,0.2444,False,False
2025-08-16,P003,Sliced Bread,Bakery,True,5,24,55.0,38.0,1320.0,Saturday,True,False,8,2025,33,19.2,0.0,Overcast,0,0.3091,0.236,False,False
2025-08-17,P003,Sliced Bread,Bakery,True,5,28,55.0,38.0,1540.0,Sunday,True,False,8,2025,33,18.6,0.0,Sunny,0,0.3091,0.218,False,False
2025-08-18,P003,Sliced Bread,Bakery,True,5,16,55.0,38.0,880.0,Monday,False,False,8,2025,34,20.8,0.0,Sunny,0,0.3091,0.3284,False,False
2025-08-19,P003,Sliced Bread,Bakery,True,5,9,55.0,38.0,495.0,Tuesday,False,False,8,2025,34,18.6,0.0,Partly Cloudy,1,0.3091,0.418,False,False
2025-08-20,P003,Sliced Bread,Bakery,True,5,20,55.0,38.0,1100.0,Wednesday,False,False,8,2025,34,19.8,0.0,Sunny,0,0.3091,0.254,False,False
2025-08-21,P003,Sliced Bread,Bakery,True,5,15,55.0,38.0,825.0,Thursday,False,False,8,2025,34,17.2,0.0,Sunny,0,0.3091,0.2667,False,False
2025-08-22,P003,Sliced Bread,Bakery,True,5,17,55.0,38.0,935.0,Friday,False,False,8,2025,34,15.7,0.0,Sunny,1,0.3091,0.2222,False,False
2025-08-23,P003,Sliced Bread,Bakery,True,5,21,55.0,38.0,1155.0,Saturday,True,False,8,2025,34,19.5,0.0,Partly Cloudy,0,0.3091,0.245,False,False
2025-08-24,P003,Sliced Bread,Bakery,True,5,26,55.0,38.0,1430.0,Sunday,True,False,8,2025,34,15.6,0.0,Sunny,0,0.3091,0.2,False,False
2025-08-25,P003,Sliced Bread,Bakery,True,5,11,55.0,38.0,605.0,Monday,False,False,8,2025,35,19.1,0.0,Sunny,0,0.3091,0.3886,False,False
2025-08-26,P003,Sliced Bread,Bakery,True,5,22,55.0,38.0,1210.0,Tuesday,False,False,8,2025,35,16.4,2.1,Light Rain,1,0.3091,0.3,False,False
2025-08-27,P003,Sliced Bread,Bakery,True,5,24,55.0,38.0,1320.0,Wednesday,False,False,8,2025,35,18.6,0.7,Light Rain,0,0.3091,0.318,False,False
2025-08-28,P003,Sliced Bread,Bakery,True,5,25,55.0,38.0,1375.0,Thursday,False,False,8,2025,35,19.0,0.0,Overcast,1,0.3091,0.23,False,False
2025-08-29,P003,Sliced Bread,Bakery,True,5,13,55.0,38.0,715.0,Friday,False,False,8,2025,35,17.7,0.0,Sunny,1,0.3091,0.3111,False,False
2025-08-30,P003,Sliced Bread,Bakery,True,5,21,55.0,38.0,1155.0,Saturday,True,False,8,2025,35,18.6,0.0,Sunny,1,0.3091,0.218,False,False
2025-08-31,P003,Sliced Bread,Bakery,True,5,37,55.0,38.0,2035.0,Sunday,True,False,8,2025,35,17.2,6.2,Heavy Rain,1,0.3091,0.3,False,False
2025-09-01,P003,Sliced Bread,Bakery,True,5,17,55.0,38.0,935.0,Monday,False,False,9,2025,36,20.5,0.0,Overcast,0,0.3091,0.2972,False,False
2025-09-02,P003,Sliced Bread,Bakery,True,5,22,55.0,38.0,1210.0,Tuesday,False,False,9,2025,36,21.4,1.3,Light Rain,1,0.3091,0.402,False,False
2025-09-03,P003,Sliced Bread,Bakery,True,5,19,55.0,38.0,1045.0,Wednesday,False,False,9,2025,36,20.8,0.0,Overcast,2,0.3091,0.284,False,False
2025-09-04,P003,Sliced Bread,Bakery,True,5,30,55.0,38.0,1650.0,Thursday,False,False,9,2025,36,20.5,0.0,Overcast,2,0.3091,0.275,False,False
2025-09-05,P003,Sliced Bread,Bakery,True,5,19,55.0,38.0,1045.0,Friday,False,False,9,2025,36,20.7,0.0,Partly Cloudy,2,0.3091,0.281,False,False
2025-09-06,P003,Sliced Bread,Bakery,True,5,29,55.0,38.0,1595.0,Saturday,True,False,9,2025,36,19.2,0.0,Partly Cloudy,2,0.3091,0.236,False,False
2025-09-07,P003,Sliced Bread,Bakery,True,5,35,55.0,38.0,1925.0,Sunday,True,False,9,2025,36,19.6,0.0,Partly Cloudy,2,0.3091,0.248,False,False
2025-09-08,P003,Sliced Bread,Bakery,True,5,27,55.0,38.0,1485.0,Monday,False,False,9,2025,37,21.4,1.1,Heavy Rain,2,0.3091,0.402,False,False
2025-09-09,P003,Sliced Bread,Bakery,True,5,25,55.0,38.0,1375.0,Tuesday,False,False,9,2025,37,19.4,0.0,Sunny,2,0.3091,0.242,False,False
2025-09-10,P003,Sliced Bread,Bakery,True,5,18,55.0,38.0,990.0,Wednesday,False,False,9,2025,37,18.3,0.0,Sunny,0,0.3091,0.209,False,False
2025-09-11,P003,Sliced Bread,Bakery,True,5,10,55.0,38.0,550.0,Thursday,False,False,9,2025,37,21.9,0.0,Overcast,0,0.3091,0.4948,False,False
2025-09-12,P003,Sliced Bread,Bakery,True,5,19,55.0,38.0,1045.0,Friday,False,False,9,2025,37,17.7,6.5,Heavy Rain,1,0.3091,0.3,False,False
2025-09-13,P003,Sliced Bread,Bakery,True,5,28,55.0,38.0,1540.0,Saturday,True,False,9,2025,37,17.6,0.0,Sunny,0,0.3091,0.2,False,False
2025-09-14,P003,Sliced Bread,Bakery,True,5,20,55.0,38.0,1100.0,Sunday,True,False,9,2025,37,20.5,0.0,Partly Cloudy,0,0.3091,0.275,False,False
2025-09-15,P003,Sliced Bread,Bakery,True,5,24,55.0,38.0,1320.0,Monday,False,False,9,2025,38,20.3,9.2,Light Rain,0,0.3091,0.369,False,False
2025-09-16,P003,Sliced Bread,Bakery,True,5,21,55.0,38.0,1155.0,Tuesday,False,False,9,2025,38,21.8,0.0,Partly Cloudy,1,0.3091,0.314,False,False
2025-09-17,P003,Sliced Bread,Bakery,True,5,17,55.0,38.0,935.0,Wednesday,False,False,9,2025,38,19.5,0.0,Sunny,0,0.3091,0.2672,False,False
2025-09-18,P003,Sliced Bread,Bakery,True,5,18,55.0,38.0,990.0,Thursday,False,False,9,2025,38,17.4,0.0,Sunny,0,0.3091,0.2,False,False
2025-09-19,P003,Sliced Bread,Bakery,True,5,32,55.0,38.0,1760.0,Friday,False,False,9,2025,38,21.9,0.0,Sunny,1,0.3091,0.317,False,False
2025-09-20,P003,Sliced Bread,Bakery,True,5,26,55.0,38.0,1430.0,Saturday,True,False,9,2025,38,20.5,0.0,Partly Cloudy,0,0.3091,0.275,False,False
2025-09-21,P003,Sliced Bread,Bakery,True,5,21,55.0,38.0,1155.0,Sunday,True,False,9,2025,38,19.0,0.0,Partly Cloudy,0,0.3091,0.23,False,False
2025-09-22,P003,Sliced Bread,Bakery,True,5,12,55.0,38.0,660.0,Monday,False,False,9,2025,39,19.2,0.0,Sunny,0,0.3091,0.3693,False,False
2025-09-23,P003,Sliced Bread,Bakery,True,5,16,55.0,38.0,880.0,Tuesday,False,False,9,2025,39,17.2,3.0,Heavy Rain,1,0.3091,0.3444,False,False
2025-09-24,P003,Sliced Bread,Bakery,True,5,10,55.0,38.0,550.0,Wednesday,False,False,9,2025,39,19.7,6.3,Light Rain,0,0.3091,0.5288,False,False
2025-09-25,P003,Sliced Bread,Bakery,True,5,16,55.0,38.0,880.0,Thursday,False,False,9,2025,39,21.8,0.0,Sunny,0,0.3091,0.3584,False,False
2025-09-26,P003,Sliced Bread,Bakery,True,5,22,55.0,38.0,1210.0,Friday,False,False,9,2025,39,19.7,0.0,Sunny,1,0.3091,0.251,False,False
2025-09-27,P003,Sliced Bread,Bakery,True,5,25,55.0,38.0,1375.0,Saturday,True,False,9,2025,39,19.1,0.0,Partly Cloudy,0,0.3091,0.233,False,False
2025-09-28,P003,Sliced Bread,Bakery,True,5,27,55.0,38.0,1485.0,Sunday,True,False,9,2025,39,20.4,0.0,Partly Cloudy,1,0.3091,0.272,False,False
2025-09-29,P003,Sliced Bread,Bakery,True,5,23,55.0,38.0,1265.0,Monday,False,False,9,2025,40,20.0,0.0,Sunny,1,0.3091,0.26,False,False
2025-09-30,P003,Sliced Bread,Bakery,True,5,24,55.0,38.0,1320.0,Tuesday,False,False,9,2025,40,19.4,0.0,Partly Cloudy,1,0.3091,0.242,False,False
2025-10-01,P003,Sliced Bread,Bakery,True,5,19,55.0,38.0,1045.0,Wednesday,False,False,10,2025,40,18.6,16.7,Heavy Rain,0,0.3091,0.318,False,False
2025-10-02,P003,Sliced Bread,Bakery,True,5,14,55.0,38.0,770.0,Thursday,False,False,10,2025,40,19.7,0.0,Partly Cloudy,0,0.3091,0.3399,False,False
