date,product_id,product_name,category,is_perishable,shelf_life_days,quantity_sold,unit_price,cost_price,total_amount,day_of_week,is_weekend,is_holiday,month,year,week_of_year,temperature_avg,rainfall_mm,weather_condition,neighbourhood_activity,profit_margin,spoilage_risk_score,is_quantity_outlier,is_total_amount_outlier,sales_lag_1,sales_lag_7,sales_lag_14,sales_roll_mean_7,sales_roll_std_7,sales_roll_mean_14,day_of_year,day_sin,day_cos,month_sin,month_cos,weekday_num,weekday_sin,weekday_cos,trend_day,revenue_per_unit,category_enc,weather_condition_enc,day_of_week_enc,temperature_avg_scaled,rainfall_mm_scaled,unit_price_scaled,cost_price_scaled,profit_margin_scaled,sales_roll_mean_7_scaled,sales_roll_std_7_scaled,sales_roll_mean_14_scaled,trend_day_scaled,sales_lag_1_scaled,sales_lag_7_scaled,sales_lag_14_scaled
2025-02-16,P006,Bananas (bunch),Fruits,1,5,8,120.0,80.0,960.0,Sunday,1,0,2,2025,7,22.8,0.0,Sunny,0,0.3333,0.424,False,False,14.0,6.0,13.0,9.714285714285714,3.147183169877758,9.142857142857142,47,0.7232617254437388,0.6905740195722293,0.8660254037844386,0.5000000000000001,6,-0.7818314824680299,0.6234898018587334,412,120.0,5,4,3,1.1859986452021885,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.2283402200875362,-0.8925724668636569,-1.3189648532791678,0.2227263040425704,-0.6126855932985581,-1.379770256638092,-0.7059011161572781
2025-02-17,P006,Bananas (bunch),Fruits,1,5,8,120.0,80.0,960.0,Monday,0,0,2,2025,8,22.1,0.0,Sunny,0,0.3333,0.403,False,False,8.0,10.0,5.0,10.0,2.828427124746176,8.785714285714286,48,0.7350336741329413,0.6780306024735382,0.8660254037844386,0.5000000000000001,0,0.0,1.0,413,120.0,5,4,1,0.87538573356847,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.1953644862769288,-1.0099556103426863,-1.3610047318436846,0.22746516157539104,-1.1902945462379275,-0.995436432978583,-1.4672780739189046
2025-02-18,P006,Bananas (bunch),Fruits,1,5,14,120.0,80.0,1680.0,Tuesday,0,0,2,2025,8,22.7,0.0,Sunny,1,0.3333,0.341,False,False,8.0,11.0,10.0,9.714285714285714,2.9277002188455836,9.0,49,0.746588114532413,0.6652865452111116,0.8660254037844386,0.5000000000000001,1,0.7818314824680298,0.6234898018587336,414,120.0,5,4,5,1.1416253721116567,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.2283402200875362,-0.9733979104143049,-1.3357808047049746,0.2322040191082117,-1.1902945462379275,-0.8993529770637058,-0.9914174753178882
2025-02-19,P006,Bananas (bunch),Fruits,1,5,4,120.0,80.0,480.0,Wednesday,0,0,2,2025,8,23.1,0.0,Overcast,0,0.3333,0.593,False,False,14.0,11.0,13.0,10.142857142857142,3.33809184158511,9.285714285714286,50,0.7579216274973472,0.6523456189565257,0.8660254037844386,0.5000000000000001,2,0.9749279121818236,-0.22252093395631434,415,120.0,5,2,6,1.3191184644737826,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.1788766193716254,-0.8222696119227744,-1.302148901853361,0.23694287664103234,-0.6126855932985581,-0.8993529770637058,-0.7059011161572781
2025-02-20,P006,Bananas (bunch),Fruits,1,5,9,120.0,80.0,1080.0,Thursday,0,0,2,2025,8,21.9,0.0,Sunny,0,0.3333,0.357,False,False,4.0,5.0,4.0,9.142857142857142,4.01781746012148,8.642857142857142,51,0.7690308592589181,0.6392116531380588,0.8660254037844386,0.5000000000000001,3,0.43388373911755823,-0.900968867902419,416,120.0,5,4,4,0.7866391873874062,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.294291687708751,-0.5719580303052705,-1.3778206832694915,0.241681734173853,-1.5753671815308405,-1.4758537125529694,-1.562450193639108
2025-02-21,P006,Bananas (bunch),Fruits,1,5,11,120.0,80.0,1320.0,Friday,0,0,2,2025,8,23.8,0.0,Sunny,1,0.3333,0.374,False,False,9.0,11.0,7.0,9.714285714285714,3.5923198500080433,9.0,52,0.7799125224167177,0.6258885343075018,0.8660254037844386,0.5000000000000001,4,-0.433883739117558,-0.9009688679024191,417,120.0,5,4,0,1.6297313761075012,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.2283402200875362,-0.7286491669308109,-1.3357808047049746,0.24642059170667363,-1.0940263874146994,-0.8993529770637058,-1.276933834478498
2025-02-22,P006,Bananas (bunch),Fruits,1,5,12,120.0,80.0,1440.0,Saturday,1,0,2,2025,8,24.5,0.0,Overcast,0,0.3333,0.395,False,False,11.0,14.0,8.0,9.714285714285714,3.5923198500080433,9.285714285714286,53,0.7905633969115482,0.612380204990065,0.8660254037844386,0.5000000000000001,5,-0.9749279121818236,-0.2225209339563146,418,120.0,5,2,2,1.9403442877412196,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.2283402200875362,-0.7286491669308109,-1.302148901853361,0.2511594492394943,-0.9014900697682429,-0.6111026093190739,-1.1817617147582946
2025-02-23,P006,Bananas (bunch),Fruits,1,5,9,120.0,80.0,1080.0,Sunday,1,0,2,2025,8,25.2,0.0,Partly Cloudy,0,0.3333,0.456,False,False,12.0,8.0,6.0,9.428571428571429,3.2586880211286737,9.571428571428571,54,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,6,-0.7818314824680299,0.6234898018587334,419,120.0,5,3,3,2.250957199374938,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.2613159538981435,-0.8515103751703338,-1.2685169990017475,0.2558983067723149,-0.8052219109450146,-1.1876033448083376,-1.3721059541987013
2025-02-24,P006,Bananas (bunch),Fruits,1,5,6,120.0,80.0,720.0,Monday,0,0,2,2025,9,25.0,0.0,Sunny,0,0.3333,0.57,False,False,9.0,8.0,10.0,9.571428571428571,3.2071349029490768,9.785714285714286,55,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,0,0.0,1.0,420,120.0,5,4,1,2.162210653193876,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.2448280869928399,-0.8704950098478312,-1.2432930718630373,0.26063716430513556,-1.0940263874146994,-1.1876033448083376,-0.9914174753178882
2025-02-25,P006,Bananas (bunch),Fruits,1,5,9,120.0,80.0,1080.0,Tuesday,0,0,2,2025,9,22.5,12.7,Light Rain,1,0.3333,0.475,False,False,6.0,14.0,11.0,9.285714285714286,3.4503277967117545,9.5,56,0.8211001178128892,0.5707841943569036,0.8660254037844386,0.5000000000000001,1,0.7818314824680298,0.6234898018587336,421,120.0,5,1,5,1.0528788259305943,0.5119180100414643,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.277803820803447,-0.7809382884063895,-1.276924974714651,0.2653760218379562,-1.382830863884384,-0.6111026093190739,-0.8962453555976848
2025-02-26,P006,Bananas (bunch),Fruits,1,5,12,120.0,80.0,1440.0,Wednesday,0,0,2,2025,9,22.1,0.0,Partly Cloudy,0,0.3333,0.323,False,False,9.0,4.0,11.0,8.571428571428571,2.7602622373693912,9.357142857142858,57,0.8307970168121247,0.5565755266413303,0.8660254037844386,0.5000000000000001,2,0.9749279121818236,-0.22252093395631434,422,120.0,5,3,6,0.87538573356847,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.3602431553299654,-1.0350575931203871,-1.2937409261404575,0.2701148793707769,-1.0940263874146994,-1.5719371684678467,-0.8962453555976848
2025-02-27,P006,Bananas (bunch),Fruits,1,5,11,120.0,80.0,1320.0,Thursday,0,0,2,2025,9,25.8,0.0,Partly Cloudy,0,0.3333,0.434,False,False,12.0,9.0,5.0,9.714285714285714,2.138089935299372,9.428571428571429,58,0.8402480696078469,0.5422021592729844,0.8660254037844386,0.5000000000000001,3,0.43388373911755823,-0.900968867902419,423,120.0,5,3,4,2.517196837918126,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.2283402200875362,-1.264174943890677,-1.2853329504275541,0.2748537369035975,-0.8052219109450146,-1.0915198888934603,-1.4672780739189046
2025-02-28,P006,Bananas (bunch),Fruits,1,5,10,120.0,80.0,1200.0,Friday,0,0,2,2025,9,23.6,0.0,Sunny,1,0.3333,0.368,False,False,11.0,11.0,11.0,10.0,2.1602468994692665,9.857142857142858,59,0.8494504794814806,0.527668345562516,0.8660254037844386,0.5000000000000001,4,-0.433883739117558,-0.9009688679024191,424,120.0,5,4,0,1.540984829926439,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.1953644862769288,-1.2560155563466988,-1.2348850961501339,0.27959259443641815,-0.9014900697682429,-0.8993529770637058,-0.8962453555976848
2025-03-01,P006,Bananas (bunch),Fruits,1,5,14,120.0,80.0,1680.0,Saturday,1,0,3,2025,9,22.1,0.0,Sunny,0,0.3333,0.323,False,False,10.0,12.0,14.0,9.857142857142858,2.115700942049793,9.785714285714286,60,0.8584015232918917,0.512978386299228,1.0,6.123233995736766e-17,5,-0.9749279121818236,-0.2225209339563146,425,120.0,5,4,2,0.87538573356847,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.2118523531822325,-1.272419777038489,-1.2432930718630373,0.2843314519692388,-0.9977582285914711,-0.8032695211488284,-0.6107289964370749
2025-03-02,P006,Bananas (bunch),Fruits,1,5,10,120.0,80.0,1200.0,Sunday,1,0,3,2025,9,22.7,0.0,Overcast,0,0.3333,0.341,False,False,14.0,9.0,8.0,10.142857142857142,2.544836041121391,9.785714285714286,61,0.8670985522812081,0.4981366284784055,1.0,6.123233995736766e-17,6,-0.7818314824680299,0.6234898018587334,426,120.0,5,2,3,1.1416253721116567,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.1788766193716254,-1.1143891210695496,-1.2432930718630373,0.2890703095020595,-0.6126855932985581,-1.0915198888934603,-1.1817617147582946
2025-03-03,P006,Bananas (bunch),Fruits,1,5,4,120.0,80.0,480.0,Monday,0,0,3,2025,10,24.5,0.0,Sunny,0,0.3333,0.635,False,False,10.0,6.0,8.0,10.285714285714286,2.4976179127511,9.928571428571429,62,0.8755389928586302,0.4831474640149687,1.0,6.123233995736766e-17,0,0.0,1.0,427,120.0,5,4,1,1.9403442877412196,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.1623887524663215,-1.1317773790240397,-1.2264771204372307,0.2938091670348801,-0.9977582285914711,-1.379770256638092,-1.1817617147582946
2025-03-04,P006,Bananas (bunch),Fruits,1,5,10,120.0,80.0,1200.0,Tuesday,0,0,3,2025,10,22.9,0.0,Partly Cloudy,1,0.3333,0.347,False,False,4.0,9.0,14.0,10.0,3.109126351029591,9.642857142857142,63,0.8837203473619977,0.4680153284438345,1.0,6.123233995736766e-17,1,0.7818314824680298,0.6234898018587336,428,120.0,5,3,5,1.2303719182927189,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.1953644862769288,-0.9065870372394619,-1.260109023288844,0.29854802456770074,-1.5753671815308405,-1.0915198888934603,-0.6107289964370749
2025-03-05,P006,Bananas (bunch),Fruits,1,5,14,120.0,80.0,1680.0,Wednesday,0,0,3,2025,10,21.9,0.0,Sunny,0,0.3333,0.317,False,False,10.0,12.0,4.0,10.142857142857142,3.0783421635988413,9.357142857142858,64,0.8916401947968874,0.45274469960737107,1.0,6.123233995736766e-17,2,0.9749279121818236,-0.22252093395631434,429,120.0,5,4,6,0.7866391873874062,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.1788766193716254,-0.9179234330357435,-1.2937409261404575,0.3032868821005214,-0.9977582285914711,-0.8032695211488284,-1.562450193639108
2025-03-06,P006,Bananas (bunch),Fruits,1,5,14,120.0,80.0,1680.0,Thursday,0,0,3,2025,10,23.3,10.9,Heavy Rain,0,0.3333,0.459,False,False,14.0,11.0,9.0,10.428571428571429,3.3594217189442315,10.071428571428571,65,0.8992961915530253,0.4373400963303323,1.0,6.123233995736766e-17,3,0.43388373911755823,-0.900968867902419,430,120.0,5,0,4,1.407865010654845,0.3898370462693649,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.145900885561018,-0.8144148022880197,-1.2096611690114238,0.30802573963334207,-0.6126855932985581,-0.8993529770637058,-1.0865895950380915
2025-03-07,P006,Bananas (bunch),Fruits,1,5,16,120.0,80.0,1920.0,Friday,0,0,3,2025,10,22.7,0.0,Overcast,1,0.3333,0.341,False,False,14.0,10.0,11.0,10.857142857142858,3.6253078686998554,10.428571428571429,66,0.9066860720977985,0.4218060770826634,1.0,6.123233995736766e-17,4,-0.433883739117558,-0.9009688679024191,431,120.0,5,2,0,1.1416253721116567,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.096437284845107,-0.7165012017695811,-1.167621290446907,0.3127645971661627,-0.6126855932985581,-0.995436432978583,-0.8962453555976848
2025-03-08,P006,Bananas (bunch),Fruits,1,5,17,120.0,80.0,2040.0,Saturday,1,0,3,2025,10,22.4,0.0,Overcast,0,0.3333,0.332,False,False,16.0,14.0,12.0,11.714285714285714,4.070801956792856,10.785714285714286,67,0.9138076496466615,0.4061472386305789,1.0,6.123233995736766e-17,5,-0.9749279121818236,-0.2225209339563146,432,120.0,5,2,2,1.0085055528400626,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.9975100834132851,-0.552446284975475,-1.12558141188239,0.31750345469898333,-0.42014927565210164,-0.6111026093190739,-0.8010732358774815
2025-03-09,P006,Bananas (bunch),Fruits,1,5,8,120.0,80.0,960.0,Sunday,1,0,3,2025,10,22.5,14.3,Heavy Rain,0,0.3333,0.515,False,False,17.0,10.0,9.0,12.142857142857142,4.4880794492585725,11.142857142857142,68,0.9206588168102428,0.3903682146763026,1.0,6.123233995736766e-17,6,-0.7818314824680299,0.6234898018587334,433,120.0,5,0,3,1.0528788259305943,0.6204344222833306,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.9480464826973741,-0.3987822383894616,-1.0835415333178733,0.322242312231804,-0.3238811168288734,-0.995436432978583,-1.0865895950380915
2025-03-10,P006,Bananas (bunch),Fruits,1,5,14,120.0,80.0,1680.0,Monday,0,0,3,2025,11,16.5,0.0,Overcast,0,0.3333,0.2,False,False,8.0,4.0,6.0,11.857142857142858,4.705619740571599,11.071428571428571,69,0.9272375462179537,0.374473674486883,1.0,6.123233995736766e-17,0,0.0,1.0,434,120.0,5,2,1,-1.6095175595012812,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.9810222165079813,-0.3186721867757712,-1.0919495090307767,0.3269811697646246,-1.1902945462379275,-1.5719371684678467,-1.3721059541987013
2025-03-11,P006,Bananas (bunch),Fruits,1,5,8,120.0,80.0,960.0,Tuesday,0,0,3,2025,11,22.7,9.1,Heavy Rain,1,0.3333,0.521,False,False,14.0,10.0,9.0,13.285714285714286,3.199702367110927,11.642857142857142,70,0.9335418911179212,0.35846832151248087,1.0,6.123233995736766e-17,1,0.7818314824680298,0.6234898018587336,435,120.0,5,0,5,1.1416253721116567,0.2677560824972654,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.8161435474549448,-0.8732320698472501,-1.0246857033275496,0.33172002729744526,-0.6126855932985581,-0.995436432978583,-1.0865895950380915
2025-03-12,P006,Bananas (bunch),Fruits,1,5,12,120.0,80.0,1440.0,Wednesday,0,0,3,2025,11,20.9,0.0,Partly Cloudy,0,0.3333,0.287,False,False,8.0,14.0,12.0,13.0,3.6055512754639922,11.571428571428571,71,0.9395699859530622,0.342356891994542,1.0,6.123233995736766e-17,2,0.9749279121818236,-0.22252093395631434,436,120.0,5,3,6,0.34290645648209367,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.8491192812655521,-0.7237766434557296,-1.033093679040453,0.3364588848302659,-1.1902945462379275,-0.6111026093190739,-0.8010732358774815
2025-03-13,P006,Bananas (bunch),Fruits,1,5,12,120.0,80.0,1440.0,Thursday,0,0,3,2025,11,21.3,0.0,Overcast,0,0.3333,0.299,False,False,12.0,14.0,11.0,12.714285714285714,3.592319850008058,11.571428571428571,72,0.945320046913132,0.3261441535642696,1.0,6.123233995736766e-17,3,0.43388373911755823,-0.900968867902419,437,120.0,5,2,4,0.5203995488442197,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.8820950150761595,-0.7286491669308056,-1.033093679040453,0.3411977423630866,-0.8052219109450146,-0.6111026093190739,-0.8962453555976848
2025-03-14,P006,Bananas (bunch),Fruits,1,5,16,120.0,80.0,1920.0,Friday,0,0,3,2025,11,22.0,13.1,Light Rain,1,0.3333,0.42,False,False,12.0,16.0,10.0,12.428571428571429,3.552329886011098,11.642857142857142,73,0.9507903724625832,0.3098349038318025,1.0,6.123233995736766e-17,4,-0.433883739117558,-0.9009688679024191,438,120.0,5,1,0,0.8310124604779382,0.5390471131019309,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.9150707488867668,-0.7433756254663249,-1.0246857033275496,0.3459365998959072,-0.8052219109450146,-0.4189356974893194,-0.9914174753178882
2025-03-15,P006,Bananas (bunch),Fruits,1,5,14,120.0,80.0,1680.0,Saturday,1,0,3,2025,11,22.2,0.0,Partly Cloudy,0,0.3333,0.326,False,False,16.0,17.0,14.0,12.428571428571429,3.552329886011098,12.071428571428571,74,0.9559793438440766,0.2934339689665273,1.0,6.123233995736766e-17,5,-0.9749279121818236,-0.2225209339563146,439,120.0,5,3,2,0.9197590066590003,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.9150707488867668,-0.7433756254663249,-0.9742378490501293,0.35067545742872785,-0.42014927565210164,-0.32285224157444214,-0.6107289964370749
2025-03-16,P006,Bananas (bunch),Fruits,1,5,9,120.0,80.0,1080.0,Sunday,1,0,3,2025,11,21.8,0.0,Sunny,0,0.3333,0.354,False,False,14.0,8.0,10.0,12.0,3.0550504633038913,12.071428571428571,75,0.9608854255574977,0.27694620226893646,1.0,6.123233995736766e-17,6,-0.7818314824680299,0.6234898018587334,440,120.0,5,4,3,0.7422659142968759,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.9645343496026777,-0.9265006915359362,-0.9742378490501293,0.3554143149615485,-0.6126855932985581,-1.1876033448083376,-0.9914174753178882
2025-03-17,P006,Bananas (bunch),Fruits,1,5,9,120.0,80.0,1080.0,Monday,0,0,3,2025,12,20.0,0.0,Partly Cloudy,0,0.3333,0.3,False,False,9.0,14.0,4.0,12.142857142857142,2.8535691936340237,12.0,76,0.9655071658143364,0.2603764827344581,1.0,6.123233995736766e-17,0,0.0,1.0,441,120.0,5,3,1,-0.05645300133268707,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.9480464826973741,-1.000696946468865,-0.9826458247630327,0.3601531724943692,-1.0940263874146994,-0.6111026093190739,-1.562450193639108
2025-03-18,P006,Bananas (bunch),Fruits,1,5,13,120.0,80.0,1560.0,Tuesday,0,0,3,2025,12,20.9,0.0,Overcast,1,0.3333,0.287,False,False,9.0,8.0,10.0,11.428571428571429,2.9358214555806326,12.357142857142858,77,0.969843196967294,0.24372971360968387,1.0,6.123233995736766e-17,1,0.7818314824680298,0.6234898018587336,442,120.0,5,2,5,0.34290645648209367,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.0304858172238922,-0.9704072336523822,-0.9406059461985158,0.3648920300271898,-1.0940263874146994,-1.1876033448083376,-0.9914174753178882
2025-03-19,P006,Bananas (bunch),Fruits,1,5,9,120.0,80.0,1080.0,Wednesday,0,0,3,2025,12,22.1,0.0,Sunny,0,0.3333,0.363,False,False,13.0,12.0,14.0,12.142857142857142,2.544836041121405,12.571428571428571,78,0.9738922359149924,0.22701082094141847,1.0,6.123233995736766e-17,2,0.9749279121818236,-0.22252093395631434,443,120.0,5,4,6,0.87538573356847,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.9480464826973741,-1.1143891210695442,-0.9153820190598058,0.36963088756001045,-0.7089537521217864,-0.8032695211488284,-0.6107289964370749
2025-03-20,P006,Bananas (bunch),Fruits,1,5,6,120.0,80.0,720.0,Thursday,0,0,3,2025,12,21.8,0.0,Partly Cloudy,0,0.3333,0.474,False,False,9.0,12.0,14.0,11.714285714285714,2.811540841738188,12.214285714285714,79,0.9776530844816641,0.2102247521189836,1.0,6.123233995736766e-17,3,0.43388373911755823,-0.900968867902419,444,120.0,5,3,4,0.7422659142968759,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.9975100834132851,-1.016174049212876,-0.9574218976243226,0.3743697450928311,-1.0940263874146994,-0.8032695211488284,-0.6107289964370749
2025-03-21,P006,Bananas (bunch),Fruits,1,5,8,120.0,80.0,960.0,Friday,0,0,3,2025,12,22.9,0.0,Partly Cloudy,1,0.3333,0.427,False,False,6.0,16.0,16.0,10.857142857142858,3.5321651258386013,11.642857142857142,80,0.981124629771712,0.19337647441020586,1.0,6.123233995736766e-17,4,-0.433883739117558,-0.9009688679024191,445,120.0,5,3,0,1.2303719182927189,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.096437284845107,-0.7508013762017229,-1.0246857033275496,0.3791086026256517,-1.382830863884384,-0.4189356974893194,-0.4203847569966683
2025-03-22,P006,Bananas (bunch),Fruits,1,5,9,120.0,80.0,1080.0,Saturday,1,0,3,2025,12,20.4,0.0,Overcast,0,0.3333,0.312,False,False,8.0,14.0,17.0,9.714285714285714,2.811540841738177,11.071428571428571,81,0.984305844499033,0.17647097349152166,1.0,6.123233995736766e-17,5,-0.9749279121818236,-0.2225209339563146,446,120.0,5,2,2,0.12104009102943734,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.2283402200875362,-1.01617404921288,-1.0919495090307767,0.3838474601584724,-1.1902945462379275,-0.6111026093190739,-0.32521263727646493
2025-03-23,P006,Bananas (bunch),Fruits,1,5,18,120.0,80.0,2160.0,Sunday,1,0,3,2025,12,21.4,0.0,Overcast,0,0.3333,0.302,False,False,9.0,9.0,8.0,9.0,2.081665999466106,10.5,82,0.9871957872910085,0.15951325197263655,1.0,6.123233995736766e-17,6,-0.7818314824680299,0.6234898018587334,447,120.0,5,2,3,0.56477282193475,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.3107795546140544,-1.284953275962258,-1.1592133147340036,0.38858631769129304,-1.0940263874146994,-1.0915198888934603,-1.1817617147582946
2025-03-24,P006,Bananas (bunch),Fruits,1,5,4,120.0,80.0,480.0,Monday,0,0,3,2025,13,22.7,15.6,Heavy Rain,0,0.3333,0.681,False,False,18.0,9.0,14.0,10.285714285714286,3.988077469754297,11.214285714285714,83,0.9897936029670716,0.14250832791617088,1.0,6.123233995736766e-17,0,0.0,1.0,448,120.0,5,0,1,1.1416253721116567,0.7086040072298467,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.1623887524663215,-0.5829098965040589,-1.0751335576049699,0.3933251752241137,-0.22761295800564516,-1.0915198888934603,-0.6107289964370749
2025-03-25,P006,Bananas (bunch),Fruits,1,5,21,120.0,80.0,2520.0,Tuesday,0,0,3,2025,13,22.3,41.3,Light Rain,1,0.3333,0.429,False,False,4.0,13.0,8.0,9.571428571428571,4.6496287614225205,10.5,84,0.992098522791769,0.12546123335273648,1.0,6.123233995736766e-17,1,0.7818314824680298,0.6234898018587336,449,120.0,5,1,5,0.9641322797495322,2.4516488788648223,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.2448280869928399,-0.3392910808779193,-1.1592133147340036,0.3980640327569343,-1.5753671815308405,-0.7071860652339512,-1.1817617147582946
2025-03-26,P006,Bananas (bunch),Fruits,1,5,13,120.0,80.0,1560.0,Wednesday,0,0,3,2025,13,22.9,0.0,Partly Cloudy,0,0.3333,0.347,False,False,21.0,9.0,12.0,10.714285714285714,6.3170216007832245,11.428571428571429,85,0.9941098647022418,0.10837701279187609,1.0,6.123233995736766e-17,2,0.9749279121818236,-0.22252093395631434,450,120.0,5,3,6,1.2303719182927189,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.1129251517504106,0.2747327655334929,-1.0499096304662596,0.40280289028975497,0.06119151846403957,-1.0915198888934603,-0.8010732358774815
2025-03-27,P006,Bananas (bunch),Fruits,1,5,11,120.0,80.0,1320.0,Thursday,0,0,3,2025,13,22.5,30.3,Light Rain,0,0.3333,0.435,False,False,13.0,6.0,12.0,11.285714285714286,6.317021600783226,11.5,86,0.9958270335100595,0.09126072172931188,1.0,6.123233995736766e-17,3,0.43388373911755823,-0.900968867902419,451,120.0,5,1,4,1.0528788259305943,1.7055985447019926,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.046973684129196,0.2747327655334936,-1.0415016547533564,0.40754174782257563,-0.7089537521217864,-1.379770256638092,-0.8010732358774815
2025-03-28,P006,Bananas (bunch),Fruits,1,5,10,120.0,80.0,1200.0,Friday,0,0,3,2025,13,21.5,2.7,Light Rain,1,0.3333,0.405,False,False,11.0,8.0,16.0,12.0,5.887840577551898,11.428571428571429,87,0.9972495210773451,0.07411742515094437,1.0,6.123233995736766e-17,4,-0.433883739117558,-0.9009688679024191,452,120.0,5,1,0,0.6091460950252818,-0.16630956647019932,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.9645343496026777,0.11668519781554337,-1.0499096304662596,0.4122806053553963,-0.9014900697682429,-1.1876033448083376,-0.4203847569966683
2025-03-29,P006,Bananas (bunch),Fruits,1,5,9,120.0,80.0,1080.0,Saturday,1,0,3,2025,13,24.2,0.0,Partly Cloudy,1,0.3333,0.426,False,False,10.0,9.0,14.0,12.285714285714286,5.707138387268052,11.0,88,0.998376906467142,0.056952196034039754,1.0,6.123233995736766e-17,5,-0.9749279121818236,-0.2225209339563146,453,120.0,5,3,2,1.8072244684696255,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.9315586157920703,0.05014091903862638,-1.10035748474368,0.4170194628882169,-0.9977582285914711,-1.0915198888934603,-0.6107289964370749
2025-03-30,P006,Bananas (bunch),Fruits,1,5,9,120.0,80.0,1080.0,Sunday,1,0,3,2025,13,24.0,0.0,Partly Cloudy,1,0.3333,0.42,False,False,9.0,18.0,9.0,12.285714285714286,5.707138387268052,10.642857142857142,89,0.9992088560679753,0.03977011384605572,1.0,6.123233995736766e-17,6,-0.7818314824680299,0.6234898018587334,454,120.0,5,3,3,1.7184779222885633,-0.3494310121283485,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-0.9315586157920703,0.05014091903862638,-1.142397363308197,0.42175832042103756,-1.0940263874146994,-0.22676878565956485,-1.0865895950380915
2025-03-31,P006,Bananas (bunch),Fruits,1,5,15,120.0,80.0,1800.0,Monday,0,0,3,2025,14,22.5,28.7,Light Rain,1,0.3333,0.435,False,False,9.0,4.0,9.0,11.0,5.1961524227066285,10.642857142857142,90,0.9997451236925734,0.022576263041545485,1.0,6.123233995736766e-17,0,0.0,1.0,455,120.0,5,1,1,1.0528788259305943,1.5970821324601263,0.10717289753950128,-0.005634159113020511,0.44637535519989097,-1.0799494179398033,-0.13803163395287427,-1.142397363308197,0.4264971779538582,-1.0940263874146994,-1.5719371684678467,-1.0865895950380915
