date,product_id,product_name,category,is_perishable,shelf_life_days,quantity_sold,unit_price,cost_price,total_amount,day_of_week,is_weekend,is_holiday,month,year,week_of_year,temperature_avg,rainfall_mm,weather_condition,neighbourhood_activity,profit_margin,spoilage_risk_score,is_quantity_outlier,is_total_amount_outlier,sales_lag_1,sales_lag_7,sales_lag_14,sales_roll_mean_7,sales_roll_std_7,sales_roll_mean_14,day_of_year,day_sin,day_cos,month_sin,month_cos,weekday_num,weekday_sin,weekday_cos,trend_day,revenue_per_unit,category_enc,weather_condition_enc,day_of_week_enc,temperature_avg_scaled,rainfall_mm_scaled,unit_price_scaled,cost_price_scaled,profit_margin_scaled,sales_roll_mean_7_scaled,sales_roll_std_7_scaled,sales_roll_mean_14_scaled,trend_day_scaled,sales_lag_1_scaled,sales_lag_7_scaled,sales_lag_14_scaled,anomaly_score,is_anomaly
2025-04-06,P005,Onions (kg),Vegetables,1,21,22,130.0,88.0,2860.0,Sunday,1,0,4,2025,14,20.6,0.0,Overcast,1,0.3231,0.1256,False,False,20.0,17.0,6.0,16.0,3.265986323710901,13.857142857142858,96,0.9967506498213928,-0.0805490042187416,0.8660254037844387,-0.4999999999999998,6,-0.7818314824680299,0.6234898018587334,461,130.0,9,2,3,0.2097866372105011,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.6480831802841073,-0.920724899945632,-0.8941997509704911,0.4549303231507821,-0.1787443137836786,-0.4527600788161221,-1.433825786160076,-0.401161032132687,False
2025-04-07,P005,Onions (kg),Vegetables,1,21,14,130.0,88.0,1820.0,Monday,0,0,4,2025,15,22.2,74.3,Light Rain,1,0.3231,0.2736,False,False,22.0,18.0,13.0,16.714285714285715,3.988077469754305,15.0,97,0.9952176027737294,-0.0976827678217159,0.8660254037844387,-0.4999999999999998,0,0.0,1.0,462,130.0,9,1,1,0.9197590066590005,4.689799881353313,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.570899853175886,-0.6747141813613028,-0.7686807626752244,0.4596691806836027,0.0015165586394007,-0.3631519516698963,-0.8135722071747048,-0.489344647672166,False
2025-04-08,P005,Onions (kg),Vegetables,1,21,21,130.0,88.0,2730.0,Tuesday,0,0,4,2025,15,18.4,1.7,Light Rain,1,0.3231,0.1596,False,False,14.0,17.0,10.0,16.142857142857142,4.059087394500205,15.071428571428571,98,0.9933900548258936,-0.114787625522127,0.8660254037844387,-0.4999999999999998,1,0.7818314824680298,0.6234898018587336,463,130.0,9,1,5,-0.7664253707811879,-0.2341323241213656,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.632646514862463,-0.6505216639636334,-0.7608358259067702,0.4644080382164234,-0.7195269310529168,-0.4527600788161221,-1.0793951695970068,-0.37635199721394474,False
2025-04-09,P005,Onions (kg),Vegetables,1,21,15,130.0,88.0,1950.0,Wednesday,0,0,4,2025,15,19.6,0.0,Partly Cloudy,1,0.3231,0.0956,False,False,21.0,17.0,15.0,16.714285714285715,4.461475305855889,15.857142857142858,99,0.9912685467787256,-0.1318585157173911,0.8660254037844387,-0.4999999999999998,2,0.9749279121818236,-0.2225209339563143,464,130.0,9,3,6,-0.2339460936948114,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.570899853175886,-0.5134312983433506,-0.6745415214537743,0.469146895749244,-0.0886138775721389,-0.4527600788161221,-0.63635689889317,-0.36503801087890475,False
2025-04-10,P005,Onions (kg),Vegetables,1,21,10,130.0,88.0,1300.0,Thursday,0,0,4,2025,15,20.9,56.5,Light Rain,1,0.3231,0.3013,False,False,15.0,11.0,12.0,16.428571428571427,4.503966505838412,15.857142857142858,100,0.9888537064205885,-0.1488903868564548,0.8660254037844387,-0.4999999999999998,3,0.4338837391175582,-0.900968867902419,465,130.0,9,1,4,0.3429064564820936,3.4825547951625517,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.6017731840191747,-0.4989548839758732,-0.6745415214537743,0.4738857532820646,-0.629396494841377,-0.9904088416934774,-0.902179861315472,-0.46194524121270136,False
2025-04-11,P005,Onions (kg),Vegetables,1,21,11,130.0,88.0,1430.0,Friday,0,0,4,2025,15,20.6,65.5,Light Rain,1,0.3231,0.259,False,False,10.0,12.0,8.0,16.285714285714285,4.715728494951255,15.714285714285714,101,0.986146248341595,-0.1658781989346314,0.8660254037844387,-0.4999999999999998,4,-0.433883739117558,-0.9009688679024191,466,130.0,9,1,0,0.2097866372105011,4.092959614023048,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.6172098494408189,-0.4268092561061113,-0.6902313949906828,0.4786246108148853,-1.0800486758990755,-0.9008007145472516,-1.2566104778785414,-0.4749045446360831,False
2025-04-12,P005,Onions (kg),Vegetables,1,21,17,130.0,88.0,2210.0,Saturday,1,0,4,2025,15,19.5,8.9,Light Rain,1,0.3231,0.1926,False,False,11.0,20.0,18.0,16.142857142857142,4.879500364742665,15.928571428571429,102,0.98314697372215,-0.1828169249850199,0.8660254037844387,-0.4999999999999998,5,-0.9749279121818236,-0.2225209339563146,467,130.0,9,1,2,-0.2783193667853433,0.2541915309670322,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.632646514862463,-0.3710134807499871,-0.6666965846853202,0.483363468347706,-0.989918239687536,-0.1839356973774445,-0.370533936470868,-0.4172944693850522,False
2025-04-13,P005,Onions (kg),Vegetables,1,21,9,130.0,88.0,1170.0,Sunday,1,0,4,2025,15,20.0,0.0,Overcast,1,0.3231,0.2076,False,False,17.0,22.0,17.0,15.714285714285714,4.608480795022934,15.857142857142858,103,0.9798567700958664,-0.1997015525660636,0.8660254037844387,-0.4999999999999998,6,-0.7818314824680299,0.6234898018587334,468,130.0,9,2,3,-0.056453001332687,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.6789565111273959,-0.4633476957067775,-0.6745415214537743,0.4881023258805266,-0.4491356224182977,-0.0047194430849927,-0.4591415906116354,-0.4222328103442039,False
2025-04-14,P005,Onions (kg),Vegetables,1,21,16,130.0,88.0,2080.0,Monday,0,0,4,2025,16,21.8,0.0,Overcast,1,0.3231,0.1616,False,False,9.0,14.0,18.0,13.857142857142858,4.259443290250157,15.285714285714286,104,0.976276611086932,-0.2165270852448143,0.8660254037844387,-0.4999999999999998,0,0.0,1.0,469,130.0,9,2,1,0.7422659142968759,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.8796331616087709,-0.5822620015150234,-0.7373010156014077,0.4928411834133472,-1.170179112110615,-0.7215844602547997,-0.370533936470868,-0.3740338868597004,False
2025-04-15,P005,Onions (kg),Vegetables,1,21,12,130.0,88.0,1560.0,Tuesday,0,0,4,2025,16,19.2,0.0,Sunny,1,0.3231,0.0836,False,False,16.0,21.0,17.0,14.142857142857142,4.336994790119508,15.142857142857142,105,0.9724075561219968,-0.2332885440754551,0.8660254037844387,-0.4999999999999998,1,0.7818314824680298,0.6234898018587336,470,130.0,9,4,5,-0.4114391860569374,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.8487598307654826,-0.5558408214262084,-0.7529908891383161,0.4975800409461679,-0.5392660586298373,-0.0943275702312186,-0.4591415906116354,-0.3702141259730254,False
2025-04-16,P005,Onions (kg),Vegetables,1,21,10,130.0,88.0,1300.0,Wednesday,0,0,4,2025,16,19.2,61.3,Heavy Rain,1,0.3231,0.2503,False,False,12.0,15.0,17.0,12.857142857142858,3.1320159337914824,14.785714285714286,106,0.9682507501166718,-0.2499809690726521,0.8660254037844387,-0.4999999999999998,2,0.9749279121818236,-0.2225209339563143,471,130.0,9,0,6,-0.4114391860569374,3.8081040318881496,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.9876898195602808,-0.9663675477937446,-0.7922155729805869,0.5023188984789886,-0.8997878034759962,-0.6319763331085739,-0.4591415906116354,-0.4717581833772939,False
2025-04-17,P005,Onions (kg),Vegetables,1,21,19,130.0,88.0,2470.0,Thursday,0,0,4,2025,16,19.2,29.4,Heavy Rain,1,0.3231,0.1836,False,False,10.0,10.0,11.0,12.142857142857142,3.13201593379148,14.285714285714286,107,0.9638074231367308,-0.2665994206792935,0.8660254037844387,-0.4999999999999998,3,0.4338837391175582,-0.900968867902419,472,130.0,9,0,4,-0.4114391860569374,1.6445580628159424,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-1.064873146668502,-0.9663675477937452,-0.847130130359766,0.5070577560118092,-1.0800486758990755,-1.0800169688397032,-0.9907875154562394,-0.4180871089432848,False
2025-04-18,P005,Onions (kg),Vegetables,1,21,29,130.0,88.0,3770.0,Friday,0,1,4,2025,16,18.6,2.4,Light Rain,1,0.3231,0.1656,False,False,19.0,11.0,12.0,13.428571428571429,3.866830866792713,14.857142857142858,108,0.9590788900341132,-0.2831389812281835,0.8660254037844387,-0.4999999999999998,4,-0.433883739117558,-0.9009688679024191,473,130.0,9,1,0,-0.6776788246001241,-0.1866563937655492,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.9259431578737036,-0.7160219360456362,-0.7843706362121327,0.5117966135446298,-0.2688747499952183,-0.9904088416934774,-0.902179861315472,-0.5759163801710121,False
2025-04-19,P005,Onions (kg),Vegetables,1,21,14,130.0,88.0,1820.0,Saturday,1,0,4,2025,16,20.2,0.0,Overcast,1,0.3231,0.1136,False,False,29.0,17.0,20.0,16.0,6.831300510639731,16.071428571428573,109,0.9540665500578388,-0.2995947563972602,0.8660254037844387,-0.4999999999999998,5,-0.9749279121818236,-0.2225209339563146,474,130.0,9,2,2,0.0322935448483751,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.6480831802841073,0.2939493276934143,-0.6510067111484117,0.5165354710774505,0.6324296121201786,-0.4527600788161221,-0.1933186281893333,-0.42290206803657937,False
2025-04-20,P005,Onions (kg),Vegetables,1,21,10,130.0,88.0,1300.0,Sunday,1,0,4,2025,16,18.7,35.2,Heavy Rain,1,0.3231,0.2353,False,False,14.0,9.0,22.0,15.571428571428571,6.852180744287247,15.642857142857142,110,0.9487718864399473,-0.3159618766579029,0.8660254037844387,-0.4999999999999998,6,-0.7818314824680299,0.6234898018587334,475,130.0,9,0,3,-0.6333055515095938,2.037930057192708,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.6943931765490401,0.3010630574655908,-0.698076331759137,0.5212743286102711,-0.7195269310529168,-1.1696250959859291,-0.0161033199077986,-0.4805511664089611,False
2025-04-21,P005,Onions (kg),Vegetables,1,21,29,130.0,88.0,3770.0,Monday,0,1,4,2025,17,18.6,59.7,Heavy Rain,1,0.3231,0.1656,False,False,10.0,16.0,14.0,15.714285714285714,6.701101544131523,14.785714285714286,111,0.9431964659565866,-0.3322354987159043,0.8660254037844387,-0.4999999999999998,0,0.0,1.0,476,130.0,9,0,1,-0.6776788246001241,3.699587619646284,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.6789565111273959,0.2495915738487273,-0.7922155729805869,0.5260131861430918,-1.0800486758990755,-0.542368205962348,-0.7249645530339374,-0.6177498305378676,True
2025-04-22,P005,Onions (kg),Vegetables,1,21,15,130.0,88.0,1950.0,Tuesday,0,0,4,2025,17,19.7,9.6,Light Rain,1,0.3231,0.1986,False,False,29.0,12.0,21.0,17.571428571428573,8.383657572069264,15.857142857142858,112,0.9373419384643772,-0.3484108069446808,0.8660254037844387,-0.4999999999999998,1,0.7818314824680298,0.6234898018587336,477,130.0,9,1,5,-0.1895728206042811,0.3016674613228486,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.4782798606460204,0.8228250496494098,-0.6745415214537743,0.5307520436759124,0.6324296121201786,-0.9008007145472516,-0.104710974048566,-0.3994126989799609,False
2025-04-23,P005,Onions (kg),Vegetables,1,21,17,130.0,88.0,2210.0,Wednesday,0,0,4,2025,17,17.9,0.0,Partly Cloudy,1,0.3231,0.0476,False,False,15.0,10.0,15.0,18.0,8.124038404635963,15.428571428571429,113,0.9312100364121948,-0.3644830148102912,0.8660254037844387,-0.4999999999999998,2,0.9749279121818236,-0.2225209339563143,478,130.0,9,3,6,-0.988291736233844,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.4319698643810878,0.7343748612092197,-0.7216111420644994,0.5354909012087331,-0.629396494841377,-1.0800169688397032,-0.63635689889317,-0.36673178474074625,False
2025-04-24,P005,Onions (kg),Vegetables,1,21,15,130.0,88.0,1950.0,Thursday,0,0,4,2025,17,20.2,0.0,Overcast,1,0.3231,0.1136,False,False,17.0,19.0,10.0,19.0,7.371114795831998,15.571428571428571,114,0.9248025743285088,-0.3804473662878516,0.8660254037844387,-0.4999999999999998,3,0.4338837391175582,-0.900968867902419,479,130.0,9,2,4,0.0322935448483751,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.3239132064295781,0.4778597674348445,-0.7059212685275911,0.5402297587415538,-0.4491356224182977,-0.2735438245236704,-1.0793951695970068,-0.3602768118800057,False
2025-04-25,P005,Onions (kg),Vegetables,1,21,9,130.0,88.0,1170.0,Friday,0,0,4,2025,17,20.2,8.7,Light Rain,1,0.3231,0.3136,False,False,15.0,29.0,11.0,18.428571428571427,7.52456295202902,15.928571428571429,115,0.9181214482844364,-0.3962991372689181,0.8660254037844387,-0.4999999999999998,4,-0.433883739117558,-0.9009688679024191,480,130.0,9,1,0,0.0322935448483751,0.2406269794367988,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.3856598681161552,0.530138335560648,-0.6666965846853202,0.5449686162743744,-0.629396494841377,0.6225374469385884,-0.9907875154562394,-0.3982241976693283,False
2025-04-26,P005,Onions (kg),Vegetables,1,21,12,130.0,88.0,1560.0,Saturday,1,0,4,2025,17,22.2,32.2,Heavy Rain,1,0.3231,0.2736,False,False,9.0,14.0,17.0,15.571428571428571,6.5791879655254,15.785714285714286,116,0.9111686353326632,-0.4120336369594263,0.8660254037844387,-0.4999999999999998,5,-0.9749279121818236,-0.2225209339563146,481,130.0,9,0,2,0.9197590066590005,1.8344617842392088,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.6943931765490401,0.2080565858594456,-0.6823864582222284,0.549707473807195,-1.170179112110615,-0.7215844602547997,-0.4591415906116354,-0.47631360724223154,False
2025-04-27,P005,Onions (kg),Vegetables,1,21,21,130.0,88.0,2730.0,Sunday,1,0,4,2025,17,19.0,0.0,Sunny,1,0.3231,0.0776,False,False,12.0,10.0,9.0,15.285714285714286,6.7011015441315225,15.428571428571429,117,0.9039461929224012,-0.4276462092677746,0.8660254037844387,-0.4999999999999998,6,-0.7818314824680299,0.6234898018587334,482,130.0,9,4,3,-0.5001857322379997,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.7252665073923285,0.249591573848727,-0.7216111420644994,0.5544463313400156,-0.8997878034759962,-1.0800169688397032,-1.1680028237377742,-0.4049939324203957,False
2025-04-28,P005,Onions (kg),Vegetables,1,21,7,130.0,88.0,910.0,Monday,0,0,4,2025,18,18.4,58.5,Light Rain,1,0.3231,0.3263,False,False,21.0,29.0,16.0,16.857142857142858,6.542898731412845,16.285714285714285,118,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0,0.0,1.0,483,130.0,9,1,1,-0.7664253707811879,3.618200310464884,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.5554631877542417,0.1956931320076405,-0.6274719008430495,0.5591851888728363,-0.0886138775721389,0.6225374469385884,-0.5477492447524027,-0.4952090471143365,False
2025-04-29,P005,Onions (kg),Vegetables,1,21,20,130.0,88.0,2600.0,Tuesday,0,0,4,2025,18,19.9,16.3,Light Rain,1,0.3231,0.2046,False,False,7.0,15.0,12.0,13.714285714285714,4.785891965429416,15.642857142857142,119,0.8887010478292915,-0.4584871291400876,0.8660254037844387,-0.4999999999999998,1,0.7818314824680298,0.6234898018587336,484,130.0,9,1,5,-0.1008262744232189,0.7560799375856633,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.8950698270304153,-0.4029051189548918,-0.698076331759137,0.563924046405657,-1.3504399845336943,-0.6319763331085739,-0.902179861315472,-0.40916516073265974,False
2025-04-30,P005,Onions (kg),Vegetables,1,21,9,130.0,88.0,1170.0,Wednesday,0,0,4,2025,18,19.7,16.3,Heavy Rain,1,0.3231,0.2986,False,False,20.0,17.0,10.0,14.428571428571429,5.349677337844551,16.214285714285715,120,0.8806828564301475,-0.47370635037968,0.8660254037844387,-0.4999999999999998,2,0.9749279121818236,-0.2225209339563143,485,130.0,9,0,6,-0.1895728206042811,0.7560799375856633,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.817886499922194,-0.2108279201758275,-0.6353168376115034,0.5686629039384776,-0.1787443137836786,-0.4527600788161221,-1.0793951695970068,-0.4110486202032763,False
2025-05-01,P005,Onions (kg),Vegetables,1,21,26,130.0,88.0,3380.0,Thursday,0,1,5,2025,18,19.3,0.0,Overcast,2,0.3231,0.0866,False,False,9.0,15.0,19.0,13.285714285714286,5.559205150447483,16.142857142857142,121,0.8724040568049612,-0.4887853942889926,0.4999999999999999,-0.8660254037844387,3,0.4338837391175582,-0.900968867902419,486,130.0,9,2,4,-0.3670659129664055,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.941379823295348,-0.1394434584990856,-0.6431617743799577,0.5734017614712983,-1.170179112110615,-0.6319763331085739,-0.2819262823301007,-0.607195668995201,True
2025-05-02,P005,Onions (kg),Vegetables,1,21,16,130.0,88.0,2080.0,Friday,0,0,5,2025,18,23.2,86.1,Heavy Rain,2,0.3231,0.3036,False,False,26.0,9.0,29.0,14.857142857142858,7.380798769522878,16.642857142857142,122,0.8638670987837349,-0.503719798736334,0.4999999999999999,-0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,487,130.0,9,0,0,1.363491737564313,5.490108421637076,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.7715765036572612,0.4811590203608759,-0.5882472170007785,0.578140619004119,0.3620383034855595,-1.1696250959859291,0.6041502590775727,-0.5907245820779228,False
2025-05-03,P005,Onions (kg),Vegetables,1,21,15,130.0,88.0,1950.0,Saturday,1,0,5,2025,18,19.4,0.0,Sunny,2,0.3231,0.0896,False,False,16.0,12.0,14.0,15.857142857142858,6.914443130833009,15.714285714285714,123,0.8550745085896932,-0.518505144391157,0.4999999999999999,-0.8660254037844387,5,-0.9749279121818236,-0.2225209339563146,488,130.0,9,4,2,-0.3226926398758752,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.6635198457057515,0.3222753580717216,-0.6902313949906828,0.5828794765369395,-0.5392660586298373,-0.9008007145472516,-0.7249645530339374,-0.47543613595447476,False
2025-05-04,P005,Onions (kg),Vegetables,1,21,24,130.0,88.0,3120.0,Sunday,1,0,5,2025,18,19.6,0.0,Partly Cloudy,2,0.3231,0.0956,False,False,15.0,21.0,10.0,16.285714285714285,6.725927091345491,15.785714285714286,124,0.8460288880917339,-0.533137056031809,0.4999999999999999,-0.8660254037844387,6,-0.7818314824680299,0.6234898018587334,489,130.0,9,3,3,-0.2339460936948114,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.6172098494408189,0.2580494406191782,-0.6823864582222284,0.5876183340697602,-0.629396494841377,-0.0943275702312186,-1.0793951695970068,-0.46820056098363383,False
2025-05-05,P005,Onions (kg),Vegetables,1,21,0,130.0,88.0,0.0,Monday,0,0,5,2025,19,19.2,4.6,Light Rain,2,0.3231,0.5836,False,False,24.0,7.0,29.0,16.714285714285715,7.158079018709923,16.785714285714285,125,0.8367329140344921,-0.5476112038402312,0.4999999999999999,-0.8660254037844387,0,0.0,1.0,490,130.0,9,1,1,-0.4114391860569374,-0.0374463269329832,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.570899853175886,0.4052801701068052,-0.5725573434638702,0.5923571916025808,0.1817774310624801,-1.348841350278381,0.6041502590775727,-0.5062816161426985,False
2025-05-06,P005,Onions (kg),Vegetables,1,21,16,130.0,88.0,2080.0,Tuesday,0,0,5,2025,19,16.7,0.0,Partly Cloudy,2,0.3231,0.0476,False,False,0.0,20.0,15.0,15.714285714285714,8.994707438530831,14.714285714285714,126,0.8271893372462497,-0.5619233046832195,0.4999999999999999,-0.8660254037844387,1,0.7818314824680298,0.6234898018587336,491,130.0,9,3,5,-1.520771013320219,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.6789565111273959,1.03100488617386,-0.8000605097490412,0.5970960491354015,-1.9813530380144724,-0.1839356973774445,-0.63635689889317,-0.5054264224911181,False
2025-05-07,P005,Onions (kg),Vegetables,1,21,17,130.0,88.0,2210.0,Wednesday,0,0,5,2025,19,18.6,25.8,Light Rain,2,0.3231,0.1656,False,False,16.0,9.0,17.0,15.142857142857142,8.802056036869478,14.785714285714286,127,0.8174009818249189,-0.5760691233798758,0.4999999999999999,-0.8660254037844387,2,0.9749279121818236,-0.2225209339563143,492,130.0,9,1,6,-0.6776788246001241,1.400396135271744,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.7407031728139728,0.9653700836718792,-0.7922155729805869,0.6018349066682221,-0.5392660586298373,-1.1696250959859291,-0.4591415906116354,-0.4773014266324439,False
2025-05-08,P005,Onions (kg),Vegetables,1,21,23,130.0,88.0,2990.0,Thursday,0,0,5,2025,19,20.2,52.8,Light Rain,2,0.3231,0.2136,False,False,17.0,26.0,15.0,16.285714285714285,8.380817098475257,14.785714285714286,128,0.8073707443023492,-0.5900444739548627,0.4999999999999999,-0.8660254037844387,3,0.4338837391175582,-0.900968867902419,493,130.0,9,1,4,0.0322935448483751,3.231610591853235,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.6172098494408189,0.8218573228550702,-0.7922155729805869,0.6065737642010428,-0.4491356224182977,0.3537130654999108,-0.63635689889317,-0.5241773622938968,False
2025-05-09,P005,Onions (kg),Vegetables,1,21,23,130.0,88.0,2990.0,Friday,0,0,5,2025,19,21.4,28.6,Light Rain,2,0.3231,0.2496,False,False,23.0,16.0,9.0,15.857142857142858,7.861903319777201,15.357142857142858,129,0.7971015927871943,-0.6038452208771035,0.4999999999999999,-0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,494,130.0,9,1,0,0.56477282193475,1.5902998566950095,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.6635198457057515,0.645067519683678,-0.7294560788329535,0.6113126217338635,0.0916469948509404,-0.542368205962348,-1.1680028237377742,-0.49224391361535924,False
2025-05-10,P005,Onions (kg),Vegetables,1,21,25,130.0,88.0,3250.0,Saturday,1,0,5,2025,19,20.9,0.0,Overcast,2,0.3231,0.1346,False,False,23.0,15.0,12.0,16.857142857142858,8.315218406202998,16.357142857142858,130,0.7865965660866021,-0.6174672802835514,0.4999999999999999,-0.8660254037844387,5,-0.9749279121818236,-0.2225209339563146,495,130.0,9,2,2,0.3429064564820936,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.5554631877542417,0.7995083693849765,-0.6196269640745952,0.6160514792666841,0.0916469948509404,-0.6319763331085739,-0.902179861315472,-0.47029902922689837,False
2025-05-11,P005,Onions (kg),Vegetables,1,21,18,130.0,88.0,2340.0,Sunday,1,0,5,2025,19,19.9,0.0,Sunny,2,0.3231,0.1046,False,False,25.0,24.0,21.0,18.285714285714285,8.788520651286838,17.285714285714285,131,0.7758587728069828,-0.6309066211876704,0.4999999999999999,-0.8660254037844387,6,-0.7818314824680299,0.6234898018587334,496,130.0,9,4,3,-0.1008262744232189,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.4010965335377994,0.9607586853023704,-0.517642786084691,0.6207903367995047,0.2719078672740198,0.174496811207459,-0.104710974048566,-0.47324804777485324,False
2025-05-12,P005,Onions (kg),Vegetables,1,21,20,130.0,88.0,2600.0,Monday,0,0,5,2025,20,19.8,0.0,Overcast,2,0.3231,0.1016,False,False,18.0,0.0,7.0,17.428571428571427,8.423323628614831,17.071428571428573,132,0.7648913904341225,-0.6441592666722685,0.4999999999999999,-0.8660254037844387,0,0.0,1.0,497,130.0,9,2,1,-0.1451995475137492,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.493716526067665,0.8363389600853023,-0.5411775963900533,0.6255291943323253,-0.359005186206758,-1.976098240301962,-1.3452181320193088,-0.43146302065961284,False
2025-05-13,P005,Onions (kg),Vegetables,1,21,13,130.0,88.0,1690.0,Tuesday,0,0,5,2025,20,20.1,33.2,Light Rain,2,0.3231,0.2106,False,False,20.0,16.0,20.0,20.285714285714285,3.450327796711769,18.0,133,0.753697664392914,-0.6572212950663319,0.4999999999999999,-0.8660254037844387,1,0.7818314824680298,0.6234898018587336,498,130.0,9,1,5,-0.0120797282421551,1.9022845418903749,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.1849832176347799,-0.8579212241405401,-0.4391934184001492,0.630268051865146,-0.1787443137836786,-0.542368205962348,-0.1933186281893333,-0.48363320142689326,False
2025-05-14,P005,Onions (kg),Vegetables,1,21,19,130.0,88.0,2470.0,Wednesday,0,0,5,2025,20,21.0,0.0,Partly Cloudy,2,0.3231,0.1376,False,False,13.0,17.0,9.0,19.857142857142858,4.180453381654969,17.5,134,0.742280907086982,-0.6700888411055113,0.4999999999999999,-0.8660254037844387,2,0.9749279121818236,-0.2225209339563143,499,130.0,9,3,6,0.3872797295726255,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.2312932138997125,-0.6091732360328397,-0.4941079757793284,0.6350069093979667,-0.8096573672644565,-0.4527600788161221,-1.1680028237377742,-0.4364705233096547,False
2025-05-15,P005,Onions (kg),Vegetables,1,21,19,130.0,88.0,2470.0,Thursday,0,0,5,2025,20,21.2,9.8,Light Rain,1,0.3231,0.2436,False,False,19.0,23.0,26.0,20.142857142857142,4.017817460121494,18.214285714285715,135,0.7306444969184916,-0.6827580970759147,0.4999999999999999,-0.8660254037844387,3,0.4338837391175582,-0.900968867902419,500,130.0,9,1,4,0.4760262757536877,0.3152320128530819,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.2004198830564241,-0.6645820028392254,-0.4156586080947866,0.6397457669307873,-0.2688747499952183,0.0848886840612331,0.3383272966552706,-0.3785823270757893,False
2025-05-16,P005,Onions (kg),Vegetables,1,21,14,130.0,88.0,1820.0,Friday,0,0,5,2025,20,18.6,0.0,Sunny,1,0.3231,0.0656,False,False,19.0,23.0,16.0,19.571428571428573,3.823486317361109,17.714285714285715,136,0.7187918772884232,-0.6952253139408722,0.4999999999999999,-0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,501,130.0,9,4,0,-0.6776788246001241,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.2621665447430009,-0.730789079793085,-0.4705731654739658,0.644484624463608,-0.2688747499952183,0.0848886840612331,-0.5477492447524027,-0.3642806424294718,False
2025-05-17,P005,Onions (kg),Vegetables,1,21,18,130.0,88.0,2340.0,Saturday,1,0,5,2025,20,19.1,0.0,Sunny,1,0.3231,0.0806,False,False,14.0,25.0,15.0,18.285714285714285,3.988077469754306,17.571428571428573,137,0.7067265555776158,-0.7074868024503348,0.4999999999999999,-0.8660254037844387,5,-0.9749279121818236,-0.2225209339563146,502,130.0,9,4,2,-0.4558124591474677,-0.3494310121283485,-0.2517163875290593,-0.3070988720961583,0.4052035202711221,-0.4010965335377994,-0.6747141813613021,-0.4862630390108741,0.6492234819964287,-0.7195269310529168,0.2641049383536848,-0.63635689889317,-0.39726964633314626,False
